updateddate,addeddate,reportdate,mechvent_tech,goggles,er_nurse,gloves,icu_nurse,head_cover,pulmo,respthe,shoe_cover,face_shield,ward_nurse,id,hfhudcode,ic_specialist,surgmask,medtech,gown,resident,id_specialist,n95mask,cfname
2020-04-10 16:42:23,2020-04-10 16:42:23,2020-04-10,0,30,8,14,5,800,3,7,43,5,1900-01-28,515,DOH000000000000684,0,240,13,14,8,2,1,"NOTRE DAME HOSPITAL AND SCHOOL OF MIDWIFERY, INC."
2020-03-27 15:00:23,2020-03-27 15:00:23,2020-03-27,0,30,8,50,5,1000,3,7,50,5,1900-01-28,10,DOH000000000000684,0,250,13,14,8,2,1,"NOTRE DAME HOSPITAL AND SCHOOL OF MIDWIFERY, INC."
2020-04-06 10:01:54,2020-04-06 10:01:54,2020-04-06,0,30,8,47,5,900,3,7,48,5,1900-01-25,253,DOH000000000000684,0,245,8,14,8,2,1,"NOTRE DAME HOSPITAL AND SCHOOL OF MIDWIFERY, INC."
2020-04-10 22:24:43,2020-04-10 22:24:43,2020-04-10,0,196,8,478900,0,17600,2,1,220,862,1900-01-05,570,DOH000000000000615,0,1368,5,2189,12,2,0,LAS PI?AS GENERAL HOSPITAL & SATELLITE TRAUMA CENTER
2020-04-10 15:08:17,2020-04-10 15:08:17,2020-04-10,0,5,8,50,0,300,0,0,200,30,1900-01-23,394,DOH000000000000652,0,30,14,41,5,1,1,MASBATE MEDICAL MISSION GROUP HOSPITAL SERVICE COOPERATIVE
2020-04-03 12:02:28,2020-04-03 12:02:28,2020-04-03,0,140,8,3,5,140,2,1,140,140,1900-01-16,96,DOH000000000005272,5,3,13,140,2,5,3,MEDICAL MISSION GROUP HOSPITAL MULTIPURPOSE COOPERATIVE OF O
2020-04-03 9:12:45,2020-04-03 9:12:45,2020-04-03,1,10,9,112,6,5000,0,0,0,0,1900-01-19,82,DOH000000000005201,2,50,7,42,0,0,21,Batanes General Hospital
2020-04-10 14:27:40,2020-04-10 14:27:40,2020-04-10,1,10,9,108,6,4955,0,0,0,0,1900-01-19,374,DOH000000000005201,2,40,7,42,0,0,21,Batanes General Hospital
2020-04-10 12:45:54,2020-04-10 12:45:54,2020-04-10,0,4,9,4,0,30,0,0,25,39,1900-01-17,346,DOH000000000005079,0,2,7,13,6,0,2,HINATUAN DISTRICT HOSPITAL
2020-04-03 12:40:04,2020-04-03 12:40:04,2020-04-03,0,4,9,7,0,80,0,0,25,122,1900-01-17,103,DOH000000000005079,0,5,7,1,6,0,3,HINATUAN DISTRICT HOSPITAL
2020-03-29 15:25:43,2020-03-29 15:25:43,2020-03-29,0,0,9,3,3,103,1,3,87,56,1900-01-08,25,DOH000000000034463,0,5,3,0,10,1,4,QUALIMED HEALTH NETWORK SJDM
2020-04-10 16:04:10,2020-04-10 16:04:10,2020-04-10,0,20,9,8,0,70,1,0,70,70,1900-01-24,466,DOH000000000002151,0,5,9,30,7,0,5,"BETHEL BAPTIST HOSPITAL, INC."
2020-04-10 21:57:18,2020-04-10 21:57:18,2020-04-10,0,10,9,5,0,100,0,0,0,50,1900-01-29,568,DOH000000000037488,0,2,10,0,5,0,0,DAET DOCTORS HOSPITAL INCORPORATED
2020-04-10 9:46:51,2020-04-10 9:46:51,2020-04-10,0,15,9,200,8,500,2,0,0,150,1900-01-15,308,DOH000000000004631,0,300,15,35,3,1,100,BLESSED FAMILY DOCTORS GENERAL HOSPITAL
2020-04-03 1:59:48,2020-04-03 1:59:48,2020-04-03,0,245,9,392,2,7500,2,7,200,58,1900-01-02,116,DOH000000000030152,0,27,3,247,4,0,12,"ISABELA UNITED DOCTORS MEDICAL CENTER, INC."
2020-04-10 12:05:56,2020-04-10 12:05:56,2020-04-10,0,245,9,640,2,6500,2,7,0,105,1900-01-02,336,DOH000000000030152,0,21,3,375,4,0,15,"ISABELA UNITED DOCTORS MEDICAL CENTER, INC."
2020-04-04 15:50:51,2020-04-04 15:50:51,2020-04-04,0,25,9,17,4,968,0,1,215,13,1900-01-22,238,DOH000000000005052,1,50,2,42,5,1,0,"Dr. Fernando B. Duran, Sr. Memorial Hospital"
2020-04-10 10:16:15,2020-04-10 10:16:15,2020-04-10,0,9,9,13,4,1080,0,1,85,130,1900-01-22,313,DOH000000000005052,1,192,2,84,5,1,0,"Dr. Fernando B. Duran, Sr. Memorial Hospital"
2020-04-07 8:39:22,2020-04-07 8:39:22,2020-04-07,0,5,9,2,0,0,0,0,0,3,1900-01-11,264,DOH000000000032104,0,2,4,0,6,0,0,OWWA MISAMIS ORIENTAL PROVINCIAL HOSPITAL- ALUBIJID
2020-04-10 12:45:43,2020-04-10 12:45:43,2020-04-10,0,5,10,24,0,40,0,0,130,45,1900-01-09,345,DOH000000000002119,0,2,5,46,2,0,2,ROXAS MEDICARE HOSPITAL
2020-04-03 3:54:22,2020-04-03 3:54:22,2020-04-03,0,6,10,21,0,350,0,0,126,0,1900-01-09,168,DOH000000000002119,0,0,5,2,9,0,1,ROXAS MEDICARE HOSPITAL
2020-04-08 11:32:36,2020-04-08 11:32:36,2020-04-08,0,0,10,30,0,30,0,0,0,0,1900-01-17,278,DOH000000000005925,0,0,5,25,4,0,2,CATIGBIAN DISTRICT HOSPITAL
2020-04-01 9:23:11,2020-04-01 9:23:11,2020-04-01,0,695,10,36,10,147,1,0,0,0,1900-01-09,49,DOH000000000003095,1,87,7,388,5,1,2,SIQUIJOR PROVINCIAL HOSPITAL
2020-04-03 10:41:26,2020-04-03 10:41:26,2020-04-03,0,200,10,30,2,300,1,2,200,300,1900-01-13,91,DOH000000000002162,2,20,2,500,9,0,40,CAGAYAN VALLEY MEDICAL CENTER
2020-04-10 17:07:29,2020-04-10 17:07:29,2020-04-10,0,84,10,240,9,1384,2,2,250,517,1900-01-09,533,DOH000000000005453,0,16,13,120,8,1,84,ISABELA DOCTORS GENERAL HOSPITAL
2020-04-04 20:08:49,2020-04-04 20:08:49,2020-04-04,0,96,10,240,9,1710,2,2,200,33,1900-01-09,244,DOH000000000005453,0,20,13,36,8,1,0,ISABELA DOCTORS GENERAL HOSPITAL
2020-04-10 15:56:09,2020-04-10 15:56:09,2020-04-10,0,29,10,15,0,21,0,0,0,96,1900-02-10,450,DOH000000000000426,0,65,8,254,29,1,11,Basilan General Hospital
2020-04-06 11:31:17,2020-04-06 11:31:17,2020-04-06,0,30,10,660,0,5000,2,0,1350,65,1900-01-08,257,DOH000000000002212,0,160,2,100,5,0,50,Dr. PJGMRMC Talavera Extension Hospital
2020-04-03 2:09:25,2020-04-03 2:09:25,2020-04-03,1,2,10,91,3,200,0,0,200,4,1900-01-12,122,DOH000000000002821,0,2,8,0,8,0,0,ANDRES SORIANO MEMORIAL HOSPITAL COOPERATIVE
2020-04-10 15:12:08,2020-04-10 15:12:08,2020-04-10,1,2,10,80,3,100,0,0,200,4,1900-01-12,397,DOH000000000002821,0,0,8,0,8,0,0,ANDRES SORIANO MEMORIAL HOSPITAL COOPERATIVE
2020-04-10 19:12:39,2020-04-10 19:12:39,2020-04-10,1,48,10,75,0,15500,2,1,400,83,1900-01-03,554,DOH000000000006039,2,1600,1,100,8,0,35,"MAYOR HILARION A. RAMIRO, SR., MEDICAL CENTER"
2020-04-10 15:45:00,2020-04-10 15:45:00,2020-04-10,0,100,10,200,0,500,0,0,150,250,1900-01-10,424,DOH000000000002732,0,80,5,200,9,0,50,MISAMIS ORIENTAL PROVINCIAL HOSPITAL - INITAO
2020-04-06 15:49:48,2020-04-06 15:49:48,2020-04-06,7,220,10,754,8,2400,11,2,523,109,1900-04-03,260,DOH000000000000627,1,467,19,0,14,4,310,LUCENA UNITED DOCTORS INCORPORATED (formerly: LUCENA UNITED
2020-04-10 17:18:15,2020-04-10 17:18:15,2020-04-10,0,3,11,3,0,0,3,0,3,3,1900-01-15,538,DOH000000000000387,0,0,7,0,5,0,1,SUNGA HOSPITAL
2020-04-07 10:53:34,2020-04-07 10:53:34,2020-04-07,0,8,11,0,0,5,0,0,5,10,1900-02-10,267,DOH000000000006493,0,100,0,4,7,0,20,Eversley Childs Sanitarium
2020-04-10 16:41:11,2020-04-10 16:41:11,2020-04-10,0,25,11,18,0,100,0,0,150,50,1900-01-09,511,DOH000000000004362,0,21,9,150,5,0,6,LIBMANAN DISTRICT HOSPITAL
2020-04-10 11:21:50,2020-04-10 11:21:50,2020-04-10,0,3,11,33,0,91,0,0,90,68,1900-01-20,328,DOH000000000003211,0,71,5,78,0,0,28,DVO. ORIENTAL PROV'L HOSP.- LUPON
2020-04-08 8:51:59,2020-04-08 8:51:59,2020-04-08,0,8,11,0,0,5,0,0,5,10,1900-02-09,277,DOH000000000002848,0,100,6,4,7,0,20,DAVAO DEL NORTE HOSPITAL ( CARMEN ZONE)
2020-04-03 2:48:23,2020-04-03 2:48:23,2020-04-03,0,40,11,335,9,900,3,0,50,108,1900-02-08,125,DOH000000000003769,1,150,19,11,9,1,4,"BUTUAN DOCTORS? HOSPITAL AND COLLEGE, INCORPORATED"
2020-04-11 12:08:01,2020-04-11 12:08:01,2020-04-11,0,35,11,300,9,850,3,0,45,105,1900-02-08,596,DOH000000000003769,1,135,19,10,9,1,3,"BUTUAN DOCTORS? HOSPITAL AND COLLEGE, INCORPORATED"
2020-04-03 18:31:26,2020-04-03 18:31:26,2020-04-03,3,34,12,95,10,1336,2,7,881,81,1900-01-21,219,DOH000000000006596,1,196,5,698,17,2,60,TONDO MEDICAL CENTER
2020-04-10 10:45:38,2020-04-10 10:45:38,2020-04-10,3,153,12,76,20,2756,2,7,221,471,1900-01-19,321,DOH000000000006596,2,411,28,534,19,2,96,TONDO MEDICAL CENTER
2020-04-10 9:41:18,2020-04-10 9:41:18,2020-04-10,8,0,12,10,4,100,1,6,100,30,1900-01-01,306,DOH000000000000393,0,30,8,30,2,1,2,RAMOS GENERAL HOSPITAL
2020-04-10 16:06:32,2020-04-10 16:06:32,2020-04-10,0,16,12,71,0,25,0,0,3,25,1900-01-07,470,DOH000000000003065,0,124,5,20,5,0,3,NARRA MUNICIPAL HOSPITAL
2020-04-10 19:23:23,2020-04-10 19:23:23,2020-04-10,0,3,12,9,0,32,0,0,11,781,1900-01-31,556,DOH000000000000743,0,17,9,20,15,0,6,SCHISTOSOMIASIS HOSPITAL
2020-04-10 14:14:27,2020-04-10 14:14:27,2020-04-10,0,26,12,4,0,200,1,0,100,34,1900-02-04,371,DOH000000000003246,3,6,13,0,3,1,0,R DE C GALVEZ MEDICAL CENTER
2020-04-06 12:40:42,2020-04-06 12:40:42,2020-04-06,0,16,12,10,0,102,1,0,20,102,1900-01-31,258,DOH000000000003246,3,10,12,20,3,1,1,R DE C GALVEZ MEDICAL CENTER
2020-04-10 15:48:22,2020-04-10 15:47:24,2020-04-10,0,10,12,30,8,1000,3,0,1000,20,1900-01-29,429,DOH000000000002479,3,10,12,100,4,1,3,"DIGOS DOCTORS? HOSPITAL, INC."
2020-04-04 17:04:20,2020-04-04 17:04:20,2020-04-04,0,87,12,6,0,100,2,0,69,58,1900-01-09,242,DOH000000000005762,1,5,1,37,1,2,34,"CAGAYAN DE ORO MEDICAL CENTER, INC."
2020-04-12 15:10:06,2020-04-12 15:10:06,2020-04-12,0,50,12,10,0,100,2,0,100,50,1900-01-09,620,DOH000000000005762,1,10,1,100,1,2,30,"CAGAYAN DE ORO MEDICAL CENTER, INC."
2020-04-03 4:05:08,2020-04-03 4:05:08,2020-04-03,2,65,12,140,10,100,2,5,100,100,1900-02-05,178,DOH000000000005093,0,9,12,65,10,1,2,"V.L. MAKABALI MEMORIAL HOSPITAL, INC."
2020-04-03 3:31:29,2020-04-03 3:31:29,2020-04-03,0,94,12,95830,15,11,3,0,11,0,1900-01-03,149,DOH000000000004971,6,6902,7,428,2,1,830,"GENERAL SANTOS DOCTORS? HOSPITAL, INC."
2020-04-10 13:19:43,2020-04-10 13:19:43,2020-04-10,0,55,12,68400,15,145,3,0,84,30,1900-01-03,354,DOH000000000004971,6,7100,7,306,2,1,3560,"GENERAL SANTOS DOCTORS? HOSPITAL, INC."
2020-03-28 7:56:41,2020-03-28 7:56:41,2020-03-28,0,13,12,420,0,2300,2,0,20,5,1900-01-04,13,DOH000000000002212,0,70,2,60,3,0,47,Dr. PJGMRMC Talavera Extension Hospital
2020-04-10 17:08:26,2020-04-10 17:08:26,2020-04-10,0,45,12,80,0,100,1,0,100,30,1899-12-30,534,DOH000000000000386,0,6,0,25,5,0,60,"STA. MARIA JOSEFA HOSPITAL FOUNDATION, INC"
2020-04-10 14:47:32,2020-04-10 14:47:32,2020-04-10,1,50,13,145,12,300,2,5,50,100,1900-01-24,383,DOH000000000006497,2,50,2,450,5,1,16,"DE VERA MEDICAL CENTER, INC."
2020-04-02 3:46:46,2020-04-02 3:46:46,2020-04-02,1,85,13,130,12,400,2,5,100,25,1900-01-24,64,DOH000000000006497,2,37,2,6,5,1,2,"DE VERA MEDICAL CENTER, INC."
2020-04-02 3:52:12,2020-04-02 3:52:12,2020-04-02,2,100,13,200,8,200,2,2,50,200,1900-04-01,65,DOH000000000002749,3,30,28,300,20,3,10,ORIENTAL MINDORO PROVINCIAL HOSPITAL
2020-04-10 15:58:04,2020-04-10 15:58:04,2020-04-10,2,30,13,100,8,300,2,2,0,1100,1900-04-01,452,DOH000000000002749,2,50,27,100,35,2,40,ORIENTAL MINDORO PROVINCIAL HOSPITAL
2020-04-10 16:13:24,2020-04-10 16:13:24,2020-04-10,0,37,13,7,0,400,0,0,300,54,1900-01-09,480,DOH000000000003906,0,4,10,65,16,0,21,BUKIDNON PROVINCIAL HOSPITAL - KIBAWE
2020-04-10 20:46:03,2020-04-10 20:46:03,2020-04-10,2,51,13,129,0,6513,0,2,60,52,1900-01-08,564,DOH000000000005984,0,1954,4,214,5,0,52,"DAVAO MEDICAL SCHOOL FOUNDATION, INC."
2020-04-07 12:39:35,2020-04-07 12:39:35,2020-04-07,0,0,13,2,0,800,0,0,0,50,1900-01-27,270,DOH000000000002910,0,10,2,62,4,0,10,ZAMBOANGA SIBUGAY PROVINCIAL HOSPITAL
2020-04-11 18:46:58,2020-04-11 18:46:58,2020-04-11,2,30,13,400,0,100,3,10,100,100,1900-01-14,608,DOH000000000003314,2,30,6,100,5,2,10,MOTHER TERESA OF CALCUTTA MEDICAL CENTER
2020-04-04 15:54:42,2020-04-04 15:54:42,2020-04-04,2,100,13,500,0,5000,3,10,0,100,1900-01-14,239,DOH000000000003314,2,50,6,60,5,2,20,MOTHER TERESA OF CALCUTTA MEDICAL CENTER
2020-04-03 9:33:13,2020-04-03 9:33:13,2020-04-03,0,0,14,31,0,75,0,0,0,71,1900-02-19,84,DOH000000000005469,0,95,12,51,15,0,18,SULU SANITARIUM
2020-03-30 11:45:35,2020-03-30 11:45:35,2020-03-30,0,6,14,796,0,2500,0,0,180,0,1899-12-30,32,DOH000000000008577,0,15,0,46,4,0,3,COTABATO SANITARIUM
2020-04-10 20:19:23,2020-04-10 18:04:44,2020-04-10,0,212,14,300,13,2000,1,7,2000,2000,1900-01-25,545,DOH000000000003191,0,200,2,200,6,3,250,DE LOS SANTOS MEDICAL CENTER
2020-04-01 4:09:18,2020-04-01 4:09:18,2020-04-01,0,300,14,300,13,1000,1,7,1000,0,1900-01-25,52,DOH000000000003191,0,10000,2,350,6,3,250,DE LOS SANTOS MEDICAL CENTER
2020-04-03 1:58:51,2020-04-03 1:58:51,2020-04-03,0,212,14,300,13,2000,1,7,2000,2000,1900-01-25,115,DOH000000000003191,0,10000,2,200,6,3,250,DE LOS SANTOS MEDICAL CENTER
2020-04-10 16:49:23,2020-04-10 16:49:23,2020-04-10,0,2,14,30,0,150,0,0,10,200,1900-01-24,521,DOH000000000002132,0,8,6,12,5,0,0,MANGATAREM DISTRICT HOSPITAL
2020-04-03 4:34:03,2020-04-03 4:34:03,2020-04-03,0,20,14,250,0,100,0,0,100,20,1900-01-11,194,DOH000000000003667,0,2,5,20,15,1,1,NUEVA VIZCAYA PROVINCIAL HOSPITAL
2020-04-10 13:21:24,2020-04-10 13:21:24,2020-04-10,1,100,14,100,13,580,4,8,250,103,1900-01-08,356,DOH000000000005288,5,55,16,150,4,4,17,"BROKENSHIRE INTEGRATED HEALTH MINISTRIES, INC."
2020-03-28 8:34:22,2020-03-28 8:34:22,2020-03-28,0,109,15,3840,1,500,3,0,300,10,1900-01-14,15,DOH000000000000278,0,4840,5,95,5,1,800,BICOL MEDICAL CENTER
2020-04-04 9:54:38,2020-04-04 9:53:05,2020-04-04,0,99,15,3725,2,400,3,0,202,100,1900-01-14,229,DOH000000000000278,0,4740,5,360,5,1,720,BICOL MEDICAL CENTER
2020-04-10 9:38:14,2020-04-10 9:38:14,2020-04-10,0,96,15,3600,2,300,3,0,250,80,1900-01-14,305,DOH000000000000278,0,4620,5,240,5,1,650,BICOL MEDICAL CENTER
2020-04-03 10:00:11,2020-04-03 10:00:11,2020-04-03,0,0,15,5,0,0,0,0,0,50,1900-01-17,88,DOH000000000001506,0,1,7,3,5,0,0,CABADBARAN DISTRICT HOSPITAL
2020-04-10 14:08:30,2020-04-10 14:08:30,2020-04-10,1,51,15,85,19,700,5,1,60,25,1900-01-04,368,DOH000000000001873,10,52,22,101,5,1,8,"UNIVERSIDAD DE STA. ISABEL DE NAGA, INC."
2020-04-04 13:34:04,2020-04-04 13:34:04,2020-04-04,1,484,15,3305,13,7390,2,10,1343,473,1900-04-02,236,DOH000000000005288,13,455,20,405,8,3,41,"BROKENSHIRE INTEGRATED HEALTH MINISTRIES, INC."
2020-04-03 9:06:42,2020-04-03 9:06:42,2020-04-03,0,12,16,14,0,150,3,7,0,0,1900-01-11,80,DOH000000000032086,0,98,15,0,7,2,0,SKYLINE HOSPITAL AND MEDICAL CENTER
2020-04-10 10:01:47,2020-04-10 10:01:47,2020-04-10,0,6,16,24,0,175,3,7,0,0,1900-01-11,311,DOH000000000032086,0,81,15,50,7,2,1,SKYLINE HOSPITAL AND MEDICAL CENTER
2020-04-03 11:38:02,2020-04-03 11:38:02,2020-04-03,1,50,17,12,5,100,3,1,0,50,1900-01-08,95,DOH000000000005567,3,100,1,90,53,3,80,"ILOILO DOCTORS? HOSPITAL, INCORPORATED"
2020-03-27 16:24:22,2020-03-27 16:24:22,2020-03-27,1,30,17,10,17,1000,3,1,50,20,1900-01-08,11,DOH000000000005567,3,30,1,20,52,3,50,"ILOILO DOCTORS? HOSPITAL, INCORPORATED"
2020-04-12 19:23:42,2020-04-12 19:23:42,2020-04-12,1,50,17,15,5,500,3,1,0,30,1900-01-08,623,DOH000000000005567,3,90,1,22,53,3,70,"ILOILO DOCTORS? HOSPITAL, INCORPORATED"
2020-04-11 11:44:56,2020-04-11 11:44:56,2020-04-11,0,15,17,30,12,50,1,4,40,50,1899-12-30,593,DOH000000000005002,0,3,4,7,7,1,1,ILOCOS SUR PROVINCIAL HOSPITAL GABRIELA SILANG
2020-04-10 15:58:56,2020-04-10 15:58:56,2020-04-10,0,32,18,12,13,286,0,0,34,21,1900-02-28,454,DOH000000000002143,0,12,15,34,24,0,2,BUTUAN MEDICAL CENTER
2020-04-03 16:43:11,2020-04-03 16:43:11,2020-04-03,1,10,18,171,9,9800,0,7,100,1,1900-02-26,200,DOH000000000003141,0,53,2,150,11,1,4,WEST METRO MEDICAL CENTER
2020-04-03 4:18:48,2020-04-03 4:18:48,2020-04-03,5,823,18,181,3,6262,2,6,739,1442,1900-02-23,185,DOH000000000003313,24,342,19,57,49,1,38,SOUTHERN ISABELA GENERAL HOSPITAL
2020-04-10 17:06:46,2020-04-10 17:06:46,2020-04-10,5,774,18,176,3,9067,2,6,1149,1813,1900-02-23,531,DOH000000000003313,24,305,19,446,49,1,45,SOUTHERN ISABELA GENERAL HOSPITAL
2020-04-10 16:11:56,2020-04-10 16:11:56,2020-04-10,0,10,18,20,12,200,2,0,61,120,1900-01-25,479,DOH000000000007016,0,80,22,50,15,3,70,"MARIA REYNA-XAVIER UNIVERSITY HOSPITAL, INC."
2020-04-11 9:51:29,2020-04-11 9:51:29,2020-04-11,0,10,19,18,0,1500,0,0,30,204,1900-01-04,587,DOH000000000000625,0,20,2,360,18,0,70,LORENZO D. ZAYCO DISTRICT HOSPITAL
2020-04-03 16:39:55,2020-04-03 16:39:55,2020-04-03,0,20,20,10,0,200,0,0,200,50,1900-02-14,198,DOH000000000002694,1,4,13,0,28,0,2,JOSE C. PAYUMO JR. MEMORIAL HOSPITAL
2020-04-10 8:14:01,2020-04-10 8:14:01,2020-04-10,3,0,21,150,14,206,4,5,15335,45,1900-01-23,289,DOH000000000003715,1,100,23,280,16,4,7,THE MEDICAL CITY - ILOILO
2020-04-06 11:23:49,2020-04-06 11:23:49,2020-04-06,8,0,21,30,14,0,4,5,7692,7,1900-01-23,256,DOH000000000003715,1,2,23,0,16,4,1,THE MEDICAL CITY - ILOILO
2020-04-03 4:17:28,2020-04-03 4:17:28,2020-04-03,0,11,21,20,0,6,0,3,77,115,1900-01-04,183,DOH000000000004707,4,1729,2,551,30,1,410,ADELA SERRA TY MEMORIAL MEDICAL CENTER
2020-04-10 15:46:46,2020-04-10 15:46:46,2020-04-10,0,11,21,20,0,6,0,3,77,115,1900-01-04,427,DOH000000000004707,4,1729,2,441,30,1,20,ADELA SERRA TY MEMORIAL MEDICAL CENTER
2020-04-07 15:43:59,2020-04-07 15:43:59,2020-04-07,10,20,23,10000,21,7000,4,10,0,9,1900-03-24,271,DOH000000000005449,0,50,21,30,9,2,8,"URDANETA SACRED HEART HOSPITAL, INC."
2020-04-03 3:03:54,2020-04-03 3:03:54,2020-04-03,3,324,24,210,11,2000,2,10,400,261,1900-01-17,130,DOH000000000002703,0,16,8,624,20,2,11,REGION II TRAUMA AND MEDICAL CENTER      (VETERANS REGIONAL
2020-04-10 16:54:07,2020-04-10 16:54:07,2020-04-10,3,30,24,92,11,176,2,10,0,50,1900-01-17,528,DOH000000000002703,0,42,8,120,20,2,160,REGION II TRAUMA AND MEDICAL CENTER      (VETERANS REGIONAL
2020-03-27 14:04:21,2020-03-27 14:04:21,2020-03-27,5,402,25,40,3,0,2,6,0,0,1900-02-16,9,DOH000000000003313,22,160,19,300,49,1,40,SOUTHERN ISABELA GENERAL HOSPITAL
2020-04-03 4:24:59,2020-04-03 4:24:59,2020-04-03,1,250,25,12,62,116,3,12,65,20,1900-06-10,188,DOH000000000002593,0,961,41,42,48,1,268,MARIANO MARCOS MEMORIAL HOSPITAL AND MEDICAL CENTER
2020-04-10 12:39:20,2020-04-10 12:39:20,2020-04-10,1,54,25,10,62,0,3,12,302,20,1900-06-10,342,DOH000000000002593,0,7,41,356,48,1,114,MARIANO MARCOS MEMORIAL HOSPITAL AND MEDICAL CENTER
2020-04-10 16:25:06,2020-04-10 16:25:06,2020-04-10,4,845,26,3093,5,323784,1,4,827,1268,1900-03-08,496,DOH000000000004299,0,145,14,1573,1,1,207,CORAZON LOCSIN MONTELIBANO MEMORIAL REGIONAL HOSPITAL
2020-04-11 15:11:03,2020-04-11 15:11:03,2020-04-11,2,118,30,700,0,100,2,2,150,2835,1900-01-30,604,DOH000000000004460,0,650,10,190,7,1,80,BULACAN MEDICAL CENTER
2020-04-06 18:01:33,2020-04-06 18:01:33,2020-04-06,0,157,30,7,10,1219,5,9,1580,814,1899-12-30,262,DOH000000000006037,0,87,18,76,16,1,17,"MARY JOHNSTON HOSPITAL, INC."
2020-04-10 13:20:33,2020-04-10 13:20:33,2020-04-10,0,20,30,14000,3,2500,1,0,0,22,1900-01-21,355,DOH000000000004529,1,353,3,57,0,1,37,"ADVENTIST HOSPITAL-PALAWAN, INC."
2020-04-03 3:26:08,2020-04-03 3:26:08,2020-04-03,0,20,30,130,3,8000,1,0,0,23,1900-01-21,143,DOH000000000004529,1,6,3,57,0,1,5,"ADVENTIST HOSPITAL-PALAWAN, INC."
2020-04-03 18:59:24,2020-04-03 18:59:24,2020-04-03,2,2,37,84,4,15,1,7,25,72,1900-01-11,221,DOH000000000000272,1,10,15,3,29,1,2,JAMES L. GORDON MEMORIAL HOSPITAL
2020-04-12 22:37:46,2020-04-12 22:37:46,2020-04-12,1,264,43,31,12,900,2,7,566,27,1900-02-18,624,DOH000000000002777,2,56,19,950,48,1,45,ILOCOS TRAINING AND REGIONAL MEDICAL CENTER
2020-04-11 10:29:41,2020-04-11 10:29:41,2020-04-11,5,1346,50,4795,30,10000,3,30,33000,1337,1900-02-28,588,DOH000000000005937,5,13127,60,2054,100,3,4074,VICENTE SOTTO MEMORIAL MEDICAL CENTER
2020-04-10 13:42:03,2020-04-10 13:42:03,2020-04-10,14,0,62,320,54,0,4,14,0,0,1900-12-11,361,DOH000000000000273,13,0,50,0,141,3,7,REGION I MEDICAL CENTER
2020-03-27 12:17:40,2020-03-27 12:17:40,2020-03-27,14,41,62,2243,54,1800,4,14,0,0,1900-12-11,7,DOH000000000000273,13,100,50,470,141,3,64,REGION I MEDICAL CENTER
2020-04-03 16:56:41,2020-04-03 16:56:41,2020-04-03,6,0,62,950,54,1100,4,14,0,0,1900-12-11,206,DOH000000000000273,13,0,50,200,141,3,30,REGION I MEDICAL CENTER
2020-03-30 14:08:45,2020-03-30 12:26:40,2020-03-30,0,803,124,12604,76,66428,3,8,22089,22,1900-04-17,34,DOH000000000000637,6,6687,133,4825,29,8,157,MAKATI MEDICAL CENTER
2020-04-11 19:03:02,2020-04-11 19:03:02,2020-04-11,0,13042,124,10667,76,87882,3,17,12211,1525,1900-04-17,610,DOH000000000000637,4,5916,140,3092,32,7,230,MAKATI MEDICAL CENTER
2020-04-03 3:21:52,2020-04-03 3:21:52,2020-04-03,0,14210,124,11855,76,95988,5,14,20589,2176,1900-04-17,137,DOH000000000000637,5,6264,141,2594,47,9,80,MAKATI MEDICAL CENTER
