updateddate,addeddate,reporttime,id,icu_np_v,er_suspro,hfhudcode,mechvent_v,beds_ward_v,icu_np_o,mechvent_o,icu_wnp_v,isolbed_o,adm_suspro,beds_ward_o,er_confirm,reportdate,adm_confirm,icu_wnp_o,isolbed_v,cfname
2020-04-08 17:49:08,2020-04-08 17:49:08,3,6712,0,0,DOH000000000000502,4,69,0,1,96,34,4,34,3,2020-04-08,30,1,69,DR. JOSE N. RODRIGUEZ MEMORIAL HOSPITAL
2020-04-13 16:58:25,2020-04-13 16:58:25,3,12047,0,0,DOH000000000000502,4,63,0,1,96,40,0,40,0,2020-04-13,41,1,63,DR. JOSE N. RODRIGUEZ MEMORIAL HOSPITAL
2020-04-15 11:59:55,2020-04-15 11:59:55,2,14330,0,0,DOH000000000000502,50,155,0,1,96,44,0,45,0,2020-04-15,45,1,59,DR. JOSE N. RODRIGUEZ MEMORIAL HOSPITAL
2020-04-07 16:42:35,2020-04-07 16:42:35,3,5717,0,0,DOH000000000000502,4,69,0,1,96,34,4,34,1,2020-04-07,30,1,69,DR. JOSE N. RODRIGUEZ MEMORIAL HOSPITAL
2020-04-12 15:43:12,2020-04-12 15:43:12,3,10599,0,0,DOH000000000000502,4,62,0,1,96,41,0,41,0,2020-04-12,42,1,62,DR. JOSE N. RODRIGUEZ MEMORIAL HOSPITAL
2020-04-11 17:07:46,2020-04-11 17:07:46,3,9767,0,0,DOH000000000000502,4,64,0,1,96,40,0,40,1,2020-04-11,40,1,64,DR. JOSE N. RODRIGUEZ MEMORIAL HOSPITAL
2020-04-09 18:17:56,2020-04-09 18:17:56,3,7729,0,0,DOH000000000000502,4,65,0,4,96,39,3,39,0,2020-04-09,36,1,65,DR. JOSE N. RODRIGUEZ MEMORIAL HOSPITAL
2020-04-10 13:45:31,2020-04-10 13:45:31,2,8407,0,0,DOH000000000000502,4,61,0,1,96,42,3,42,1,2020-04-10,39,1,61,DR. JOSE N. RODRIGUEZ MEMORIAL HOSPITAL
2020-04-06 18:02:48,2020-04-06 18:02:48,3,4910,0,0,DOH000000000000502,3,103,0,2,95,31,4,31,2,2020-04-06,27,2,72,DR. JOSE N. RODRIGUEZ MEMORIAL HOSPITAL
2020-04-14 19:23:51,2020-04-14 19:20:43,3,13547,0,7,DOH000000000000540,15,0,0,5,0,54,47,18,0,2020-04-14,18,0,11,EAST AVENUE MEDICAL CENTER
2020-04-15 7:38:07,2020-04-15 7:38:07,1,13688,1,13,DOH000000000000540,15,0,0,5,0,54,47,20,0,2020-04-15,20,0,12,EAST AVENUE MEDICAL CENTER
2020-04-07 11:24:19,2020-04-07 11:24:19,1,5290,1,10,DOH000000000000540,9,0,0,7,0,41,46,13,0,2020-04-07,13,13,1,EAST AVENUE MEDICAL CENTER
2020-04-11 6:16:23,2020-04-11 6:16:23,1,8797,0,12,DOH000000000000540,4,0,1,6,2,40,41,11,0,2020-04-11,11,11,2,EAST AVENUE MEDICAL CENTER
2020-04-06 11:04:06,2020-04-06 11:04:06,1,4440,0,17,DOH000000000000540,10,0,1,11,0,39,53,10,0,2020-04-06,10,13,5,EAST AVENUE MEDICAL CENTER
2020-04-13 7:29:59,2020-04-13 7:29:59,1,10963,0,12,DOH000000000000540,14,0,0,6,2,54,42,16,0,2020-04-13,16,6,11,EAST AVENUE MEDICAL CENTER
2020-04-04 16:26:36,2020-04-04 16:26:36,3,3435,0,1,DOH000000000000586,0,0,0,2,0,20,15,0,0,2020-04-04,4,0,5,JOSE R. REYES MEMORIAL MEDICAL CENTER
2020-04-07 16:11:47,2020-04-07 16:11:47,3,5660,0,0,DOH000000000000586,2,0,0,0,0,17,11,0,0,2020-04-07,3,0,3,JOSE R. REYES MEMORIAL MEDICAL CENTER
2020-04-09 15:59:23,2020-04-09 15:59:23,3,7533,0,3,DOH000000000000586,2,0,0,0,0,19,18,0,0,2020-04-09,2,0,3,JOSE R. REYES MEMORIAL MEDICAL CENTER
2020-04-11 16:08:44,2020-04-11 16:08:44,3,9639,0,4,DOH000000000000586,1,0,0,1,0,21,22,0,0,2020-04-11,3,0,1,JOSE R. REYES MEMORIAL MEDICAL CENTER
2020-04-13 7:42:45,2020-04-13 7:42:45,1,10985,0,3,DOH000000000000586,2,0,0,0,0,26,27,0,1,2020-04-13,2,0,0,JOSE R. REYES MEMORIAL MEDICAL CENTER
2020-04-14 7:22:50,2020-04-14 7:22:50,1,12213,0,0,DOH000000000000586,2,0,0,0,0,21,17,0,0,2020-04-14,3,0,4,JOSE R. REYES MEMORIAL MEDICAL CENTER
2020-04-15 8:05:09,2020-04-15 8:05:09,1,13815,0,0,DOH000000000000586,2,0,0,0,0,21,18,0,0,2020-04-15,3,0,1,JOSE R. REYES MEMORIAL MEDICAL CENTER
2020-04-08 16:37:20,2020-04-08 16:37:20,3,6662,0,1,DOH000000000000586,2,0,0,0,0,19,17,0,0,2020-04-08,3,0,3,JOSE R. REYES MEMORIAL MEDICAL CENTER
2020-04-06 16:41:27,2020-04-06 16:41:27,3,4853,0,1,DOH000000000000586,2,0,0,0,0,20,16,0,0,2020-04-06,3,0,0,JOSE R. REYES MEMORIAL MEDICAL CENTER
2020-04-12 12:09:17,2020-04-12 12:09:17,2,10404,0,3,DOH000000000000586,1,0,0,1,0,26,25,0,0,2020-04-12,2,0,0,JOSE R. REYES MEMORIAL MEDICAL CENTER
2020-04-05 16:00:23,2020-04-05 16:00:23,3,3979,0,1,DOH000000000000586,0,0,0,2,0,20,18,0,0,2020-04-05,2,0,0,JOSE R. REYES MEMORIAL MEDICAL CENTER
2020-04-10 16:01:32,2020-04-10 16:01:32,3,8569,0,3,DOH000000000000586,2,0,0,0,0,23,27,0,0,2020-04-10,3,0,0,JOSE R. REYES MEMORIAL MEDICAL CENTER
2020-04-03 17:10:14,2020-04-03 17:10:14,3,2894,0,0,DOH000000000000586,1,0,0,1,0,24,22,0,0,2020-04-03,2,0,0,JOSE R. REYES MEMORIAL MEDICAL CENTER
2020-04-06 16:30:19,2020-04-06 16:30:19,3,4836,0,0,DOH000000000000615,1,0,0,0,0,11,5,6,0,2020-04-06,6,0,3,LAS PI?AS GENERAL HOSPITAL & SATELLITE TRAUMA CENTER
2020-04-04 16:28:46,2020-04-04 16:28:46,3,3445,0,0,DOH000000000000615,1,2,0,0,0,12,6,12,0,2020-04-04,6,0,2,LAS PI?AS GENERAL HOSPITAL & SATELLITE TRAUMA CENTER
2020-04-12 15:29:10,2020-04-12 15:29:10,3,10575,0,0,DOH000000000000615,1,0,0,0,0,13,8,5,0,2020-04-12,5,0,2,LAS PI?AS GENERAL HOSPITAL & SATELLITE TRAUMA CENTER
2020-04-08 15:53:34,2020-04-08 15:53:34,3,6515,0,0,DOH000000000000615,1,0,0,0,0,15,10,5,0,2020-04-08,5,0,0,LAS PI?AS GENERAL HOSPITAL & SATELLITE TRAUMA CENTER
2020-04-07 15:36:23,2020-04-07 15:36:23,3,5569,0,0,DOH000000000000615,1,0,0,0,0,14,8,6,0,2020-04-07,6,9,0,LAS PI?AS GENERAL HOSPITAL & SATELLITE TRAUMA CENTER
2020-04-15 11:59:10,2020-04-15 11:59:10,2,14326,0,4,DOH000000000000615,0,0,0,1,0,30,21,5,0,2020-04-15,5,0,0,LAS PI?AS GENERAL HOSPITAL & SATELLITE TRAUMA CENTER
2020-04-11 15:48:37,2020-04-11 15:48:37,3,9582,0,0,DOH000000000000615,1,0,0,0,0,14,9,5,0,2020-04-11,5,0,1,LAS PI?AS GENERAL HOSPITAL & SATELLITE TRAUMA CENTER
2020-04-10 15:40:30,2020-04-10 15:40:30,3,8505,0,0,DOH000000000000615,1,0,0,0,0,15,10,5,0,2020-04-10,5,0,0,LAS PI?AS GENERAL HOSPITAL & SATELLITE TRAUMA CENTER
2020-04-14 16:15:39,2020-04-14 16:15:39,3,13355,0,0,DOH000000000000615,1,0,0,0,0,25,20,5,0,2020-04-14,5,0,0,LAS PI?AS GENERAL HOSPITAL & SATELLITE TRAUMA CENTER
2020-04-13 16:50:31,2020-04-13 16:50:31,3,12032,0,0,DOH000000000000615,1,0,0,0,0,15,10,5,0,2020-04-13,5,0,0,LAS PI?AS GENERAL HOSPITAL & SATELLITE TRAUMA CENTER
2020-04-09 15:42:07,2020-04-09 15:42:07,3,7479,0,0,DOH000000000000615,1,0,0,0,0,15,10,0,0,2020-04-09,5,0,0,LAS PI?AS GENERAL HOSPITAL & SATELLITE TRAUMA CENTER
2020-04-01 10:29:59,2020-04-01 10:29:59,1,1525,0,19,DOH000000000000637,17,0,11,14,0,64,30,0,3,2020-04-01,63,0,0,MAKATI MEDICAL CENTER
2020-03-29 18:18:02,2020-03-29 18:18:02,1,555,0,24,DOH000000000000637,13,0,11,16,0,64,23,0,2,2020-03-29,52,0,0,MAKATI MEDICAL CENTER
2020-04-03 9:54:40,2020-04-03 9:54:40,1,2536,0,20,DOH000000000000637,28,0,11,9,0,64,27,0,0,2020-04-03,64,0,0,MAKATI MEDICAL CENTER
2020-04-10 17:31:00,2020-04-10 17:31:00,3,8736,0,6,DOH000000000000637,29,0,11,3,0,64,39,0,0,2020-04-10,47,0,0,MAKATI MEDICAL CENTER
2020-04-04 17:18:19,2020-04-04 17:18:19,3,3492,0,19,DOH000000000000637,28,0,11,5,0,64,26,0,0,2020-04-04,65,0,0,MAKATI MEDICAL CENTER
2020-04-05 19:53:46,2020-04-05 19:53:46,3,4121,0,19,DOH000000000000637,29,0,11,5,0,64,31,0,4,2020-04-05,60,0,0,MAKATI MEDICAL CENTER
2020-04-09 17:08:15,2020-04-09 17:08:15,3,7693,0,8,DOH000000000000637,29,0,11,3,0,64,39,0,0,2020-04-09,44,0,0,MAKATI MEDICAL CENTER
2020-03-28 10:43:48,2020-03-28 10:43:48,1,241,0,27,DOH000000000000637,12,0,11,8,0,64,36,0,0,2020-03-28,39,0,0,MAKATI MEDICAL CENTER
2020-03-31 10:05:25,2020-03-31 9:10:38,1,1028,0,25,DOH000000000000637,17,0,11,15,0,64,37,0,6,2020-03-31,50,0,0,MAKATI MEDICAL CENTER
2020-04-07 16:48:39,2020-04-07 16:48:39,3,5725,0,27,DOH000000000000637,32,0,11,4,0,64,23,0,0,2020-04-07,64,0,0,MAKATI MEDICAL CENTER
2020-04-12 18:22:05,2020-04-12 18:22:05,3,10835,0,14,DOH000000000000637,26,0,11,3,0,64,37,0,1,2020-04-12,42,0,0,MAKATI MEDICAL CENTER
2020-03-27 21:40:11,2020-03-27 21:40:11,3,168,0,24,DOH000000000000637,11,0,11,17,0,64,38,0,3,2020-03-27,36,0,0,MAKATI MEDICAL CENTER
2020-04-02 9:27:03,2020-04-02 9:27:03,1,1992,0,15,DOH000000000000637,20,0,11,7,0,64,32,0,0,2020-04-02,56,0,0,MAKATI MEDICAL CENTER
2020-04-11 20:48:38,2020-04-11 20:48:38,3,9859,0,11,DOH000000000000637,26,0,11,4,0,64,45,0,1,2020-04-11,45,0,0,MAKATI MEDICAL CENTER
2020-04-08 21:25:14,2020-04-08 21:25:14,3,6751,0,23,DOH000000000000637,31,0,11,3,0,64,31,0,0,2020-04-08,57,0,0,MAKATI MEDICAL CENTER
2020-03-30 17:08:01,2020-03-30 17:08:01,3,868,0,15,DOH000000000000637,13,0,11,16,0,64,36,0,2,2020-03-30,51,0,0,MAKATI MEDICAL CENTER
2020-04-06 17:55:57,2020-04-06 17:55:57,3,4906,0,25,DOH000000000000637,29,0,11,5,0,64,26,0,2,2020-04-06,60,0,0,MAKATI MEDICAL CENTER
2020-04-15 12:04:58,2020-04-15 12:04:58,2,14366,0,29,DOH000000000000637,23,0,11,6,0,64,32,0,0,2020-04-15,59,0,0,MAKATI MEDICAL CENTER
2020-04-14 16:43:56,2020-04-14 16:43:56,3,13429,0,29,DOH000000000000637,24,0,11,6,0,64,29,0,2,2020-04-14,56,0,0,MAKATI MEDICAL CENTER
2020-04-13 17:03:34,2020-04-13 17:03:34,3,12056,0,22,DOH000000000000637,26,0,11,3,0,64,41,0,0,2020-04-13,44,0,0,MAKATI MEDICAL CENTER
2020-04-13 18:07:17,2020-04-13 18:07:17,3,12100,0,0,DOH000000000000646,0,2,0,0,0,12,12,0,0,2020-04-13,0,0,12,Margosatubig Regional Hospital
2020-04-14 19:56:53,2020-04-14 19:56:53,3,13553,0,0,DOH000000000000646,0,2,0,0,0,11,11,0,0,2020-04-14,0,0,12,Margosatubig Regional Hospital
2020-04-13 11:26:57,2020-04-13 11:26:57,2,11401,0,2,DOH000000000000655,17,0,0,1,8,12,9,0,0,2020-04-13,3,2,0,"MEDICAL CENTER MANILA, INC."
2020-03-30 18:00:25,2020-03-30 18:00:25,3,885,0,5,DOH000000000000655,15,0,0,3,4,11,8,0,0,2020-03-30,4,6,0,"MEDICAL CENTER MANILA, INC."
2020-04-14 9:40:13,2020-04-14 9:40:13,1,12641,0,2,DOH000000000000655,18,0,0,0,9,12,9,0,0,2020-04-14,3,1,0,"MEDICAL CENTER MANILA, INC."
2020-04-06 10:17:21,2020-04-06 10:17:21,1,4401,0,5,DOH000000000000655,14,0,0,4,9,13,7,0,0,2020-04-06,6,1,0,"MEDICAL CENTER MANILA, INC."
2020-04-08 10:10:41,2020-04-08 10:10:41,1,6132,0,0,DOH000000000000655,14,0,0,4,1,14,9,0,0,2020-04-08,5,9,0,"MEDICAL CENTER MANILA, INC."
2020-04-01 3:51:22,2020-04-01 3:51:22,3,1705,0,3,DOH000000000000655,12,0,0,6,5,13,5,0,0,2020-04-01,8,5,0,"MEDICAL CENTER MANILA, INC."
2020-04-05 10:36:12,2020-04-05 10:36:12,1,3741,0,0,DOH000000000000655,13,0,0,5,9,12,5,0,0,2020-04-05,7,1,0,"MEDICAL CENTER MANILA, INC."
2020-04-11 10:57:21,2020-04-11 10:57:21,1,9198,0,1,DOH000000000000655,14,0,0,4,0,12,9,0,0,2020-04-11,3,2,0,"MEDICAL CENTER MANILA, INC."
2020-04-03 16:42:38,2020-04-03 16:42:38,3,2876,0,0,DOH000000000000655,14,0,0,4,2,12,5,0,0,2020-04-03,7,8,0,"MEDICAL CENTER MANILA, INC."
2020-03-31 12:46:23,2020-03-31 12:46:23,1,1158,0,5,DOH000000000000655,13,0,0,5,5,12,7,0,0,2020-03-31,5,5,0,"MEDICAL CENTER MANILA, INC."
2020-04-04 23:37:23,2020-04-04 23:37:23,3,3523,0,1,DOH000000000000655,13,0,0,5,2,12,5,0,0,2020-04-04,7,8,0,"MEDICAL CENTER MANILA, INC."
2020-04-07 7:57:02,2020-04-07 7:57:02,1,5021,0,3,DOH000000000000655,14,0,0,4,9,12,7,0,0,2020-04-07,6,1,0,"MEDICAL CENTER MANILA, INC."
2020-04-10 13:29:37,2020-04-10 13:29:37,2,8394,0,1,DOH000000000000655,14,0,0,4,8,12,8,0,0,2020-04-10,2,2,0,"MEDICAL CENTER MANILA, INC."
2020-04-02 12:00:00,2020-04-02 12:00:00,2,2081,0,1,DOH000000000000655,13,0,0,5,4,12,5,0,0,2020-04-02,8,6,0,"MEDICAL CENTER MANILA, INC."
2020-04-15 10:06:09,2020-04-15 10:06:09,1,14158,0,0,DOH000000000000713,1,2,0,4,1,13,17,0,0,2020-04-15,0,4,2,PHILIPPINE CHILDREN?S MEDICAL CENTER
2020-04-14 9:58:15,2020-04-14 9:58:15,1,12664,0,0,DOH000000000000713,2,2,0,3,2,12,15,0,0,2020-04-14,0,3,4,PHILIPPINE CHILDREN?S MEDICAL CENTER
2020-04-14 17:50:52,2020-04-14 17:50:52,3,13518,0,4,DOH000000000000727,9,0,0,1,0,16,47,16,0,2020-04-14,16,47,0,RIZAL MEDICAL CENTER
2020-03-31 10:08:20,2020-03-31 10:08:20,1,1061,0,4,DOH000000000000727,8,0,0,2,0,42,42,8,0,2020-03-31,8,9,0,RIZAL MEDICAL CENTER
2020-04-04 16:50:33,2020-04-04 16:50:33,3,3467,0,1,DOH000000000000727,9,0,0,1,0,41,41,41,0,2020-04-04,9,9,0,RIZAL MEDICAL CENTER
2020-03-29 16:19:38,2020-03-29 16:19:38,3,540,0,6,DOH000000000000727,6,0,0,4,0,43,43,7,0,2020-03-29,7,9,0,RIZAL MEDICAL CENTER
2020-04-09 16:01:00,2020-04-09 16:01:00,3,7538,0,9,DOH000000000000727,7,0,0,3,0,51,49,11,0,2020-04-09,13,11,0,RIZAL MEDICAL CENTER
2020-04-02 6:25:11,2020-04-02 6:25:11,1,1821,0,2,DOH000000000000727,8,0,0,2,0,41,41,41,0,2020-04-02,9,9,0,RIZAL MEDICAL CENTER
2020-04-13 17:22:03,2020-04-13 17:22:03,3,12073,0,9,DOH000000000000727,9,0,0,1,0,49,46,49,1,2020-04-13,14,11,0,RIZAL MEDICAL CENTER
2020-04-10 17:41:59,2020-04-10 17:41:59,3,8742,0,12,DOH000000000000727,9,0,0,1,0,40,39,39,0,2020-04-10,11,10,0,RIZAL MEDICAL CENTER
2020-03-30 16:45:47,2020-03-30 16:45:47,3,862,0,4,DOH000000000000727,8,0,0,2,0,43,43,7,0,2020-03-30,7,0,0,RIZAL MEDICAL CENTER
2020-04-15 6:36:07,2020-04-15 6:36:07,1,13608,0,3,DOH000000000000727,8,0,0,2,0,48,48,17,0,2020-04-15,17,17,0,RIZAL MEDICAL CENTER
2020-04-07 17:41:56,2020-04-07 17:41:56,3,5765,0,6,DOH000000000000727,7,0,0,3,0,37,35,37,0,2020-04-07,15,13,0,RIZAL MEDICAL CENTER
2020-04-08 16:44:02,2020-04-08 16:44:02,3,6674,0,1,DOH000000000000727,8,12,0,2,0,36,36,0,0,2020-04-08,14,36,0,RIZAL MEDICAL CENTER
2020-04-11 17:19:33,2020-04-11 17:19:33,3,9782,0,8,DOH000000000000727,8,0,0,2,0,37,37,13,0,2020-04-11,13,9,0,RIZAL MEDICAL CENTER
2020-04-05 16:39:34,2020-04-05 16:39:34,3,4051,0,1,DOH000000000000727,10,0,0,0,0,37,37,13,0,2020-04-05,13,37,0,RIZAL MEDICAL CENTER
2020-04-12 16:13:02,2020-04-12 16:13:02,3,10718,0,11,DOH000000000000727,8,0,0,2,0,53,50,13,0,2020-04-12,13,10,0,RIZAL MEDICAL CENTER
2020-04-03 6:40:10,2020-04-03 6:40:10,1,2329,0,1,DOH000000000000727,10,0,40,0,0,40,40,10,0,2020-04-03,10,40,0,RIZAL MEDICAL CENTER
2020-04-06 16:41:59,2020-04-06 16:41:59,3,4855,0,3,DOH000000000000727,8,0,0,2,0,41,35,15,0,2020-04-06,15,9,0,RIZAL MEDICAL CENTER
2020-04-01 10:48:08,2020-04-01 10:48:08,1,1532,0,0,DOH000000000000727,9,0,0,1,0,41,42,42,0,2020-04-01,8,9,0,RIZAL MEDICAL CENTER
2020-03-30 18:06:36,2020-03-30 18:06:36,1,889,0,0,DOH000000000001916,0,8,0,0,0,18,0,1,0,2020-03-30,1,0,0,BENGUET GENERAL HOSPITAL
2020-04-09 6:30:51,2020-04-09 6:30:51,1,6761,0,0,DOH000000000001916,2,12,0,0,0,23,23,1,0,2020-04-09,1,0,7,BENGUET GENERAL HOSPITAL
2020-04-02 6:58:40,2020-04-02 6:58:40,1,1828,0,0,DOH000000000001916,0,7,0,0,0,18,0,1,0,2020-04-02,1,0,0,BENGUET GENERAL HOSPITAL
2020-04-15 7:03:12,2020-04-15 7:03:12,1,13630,0,0,DOH000000000001916,1,13,0,1,0,23,21,0,0,2020-04-15,0,0,7,BENGUET GENERAL HOSPITAL
2020-04-07 6:27:36,2020-04-07 6:27:36,1,4948,0,0,DOH000000000001916,2,1,0,0,0,26,26,12,0,2020-04-07,1,0,4,BENGUET GENERAL HOSPITAL
2020-04-14 6:07:43,2020-04-14 6:07:43,1,12151,0,0,DOH000000000001916,1,13,0,1,0,23,23,0,0,2020-04-14,0,0,7,BENGUET GENERAL HOSPITAL
2020-04-05 7:41:10,2020-04-05 7:41:10,1,3558,0,0,DOH000000000001916,2,12,0,0,0,27,27,1,0,2020-04-05,1,0,3,BENGUET GENERAL HOSPITAL
2020-04-03 6:06:53,2020-04-03 6:06:53,1,2327,0,0,DOH000000000001916,0,12,0,0,0,21,0,1,0,2020-04-03,1,0,9,BENGUET GENERAL HOSPITAL
2020-03-31 8:04:51,2020-03-31 8:04:51,1,960,0,0,DOH000000000001916,0,8,0,0,0,18,0,1,0,2020-03-31,1,0,0,BENGUET GENERAL HOSPITAL
2020-04-08 7:53:13,2020-04-08 7:53:13,1,5875,0,0,DOH000000000001916,2,12,0,0,0,24,24,1,0,2020-04-08,1,0,6,BENGUET GENERAL HOSPITAL
2020-04-04 6:51:11,2020-04-04 6:51:11,1,2945,0,0,DOH000000000001916,2,12,0,2,0,24,24,1,0,2020-04-04,1,0,6,BENGUET GENERAL HOSPITAL
2020-04-10 8:59:03,2020-04-10 8:59:03,1,7982,0,0,DOH000000000001916,2,12,0,0,0,14,14,1,0,2020-04-10,1,0,16,BENGUET GENERAL HOSPITAL
2020-04-01 7:55:20,2020-04-01 7:55:20,1,1385,0,0,DOH000000000001916,0,7,0,0,0,18,0,1,0,2020-04-01,1,0,0,BENGUET GENERAL HOSPITAL
2020-04-06 9:25:29,2020-04-06 9:25:29,1,4351,0,0,DOH000000000001916,2,12,0,0,0,27,27,1,0,2020-04-06,1,0,5,BENGUET GENERAL HOSPITAL
2020-04-11 6:53:53,2020-04-11 6:53:53,1,8804,0,0,DOH000000000001916,2,12,0,0,0,16,16,1,0,2020-04-11,1,0,14,BENGUET GENERAL HOSPITAL
2020-04-12 5:59:01,2020-04-12 5:59:01,1,9870,0,0,DOH000000000001916,2,13,0,0,0,18,18,0,0,2020-04-12,0,0,12,BENGUET GENERAL HOSPITAL
2020-04-13 7:21:59,2020-04-13 7:21:59,1,10934,0,0,DOH000000000001916,2,13,0,0,0,16,16,0,0,2020-04-13,0,0,14,BENGUET GENERAL HOSPITAL
2020-03-31 12:14:32,2020-03-31 12:14:32,1,1136,0,0,DOH000000000002162,3,1,0,0,4,28,19,9,0,2020-03-31,9,0,61,CAGAYAN VALLEY MEDICAL CENTER
2020-03-28 10:26:59,2020-03-28 10:26:59,1,240,0,0,DOH000000000002162,1,2,0,2,4,29,21,8,2,2020-03-28,29,0,60,CAGAYAN VALLEY MEDICAL CENTER
2020-03-30 11:07:44,2020-03-30 11:07:44,1,723,0,0,DOH000000000002162,3,1,0,0,4,26,17,9,0,2020-03-30,9,0,63,CAGAYAN VALLEY MEDICAL CENTER
2020-03-29 14:22:43,2020-03-29 14:22:43,1,505,0,0,DOH000000000002162,3,1,0,0,4,27,18,9,0,2020-03-29,9,0,62,CAGAYAN VALLEY MEDICAL CENTER
2020-03-30 20:28:15,2020-03-30 20:28:15,3,902,0,0,DOH000000000002172,0,4,0,1,4,12,12,3,0,2020-03-30,1,3,37,"PERPETUAL SUCCOUR HOSPITAL OF CEBU, INC."
2020-04-14 14:29:32,2020-04-14 14:29:32,2,13103,0,5,DOH000000000002257,1,3,1,1,7,32,34,2,0,2020-04-14,3,2,21,CHONG HUA HOSPITAL
2020-04-02 9:34:27,2020-04-02 9:34:27,1,1995,0,0,DOH000000000002703,3,7,0,0,3,15,15,3,0,2020-04-02,3,0,10,REGION II TRAUMA AND MEDICAL CENTER      (VETERANS REGIONAL
2020-04-15 13:42:16,2020-04-15 13:42:16,2,14586,0,0,DOH000000000002703,1,9,0,2,4,12,15,1,0,2020-04-15,1,3,25,REGION II TRAUMA AND MEDICAL CENTER      (VETERANS REGIONAL
2020-04-01 8:55:30,2020-04-01 8:55:30,1,1467,0,0,DOH000000000002703,3,8,0,0,3,23,23,2,0,2020-04-01,2,0,10,REGION II TRAUMA AND MEDICAL CENTER      (VETERANS REGIONAL
2020-04-06 15:57:18,2020-04-06 15:57:18,3,4743,0,0,DOH000000000002703,3,8,0,0,7,24,24,2,0,2020-04-06,2,0,13,REGION II TRAUMA AND MEDICAL CENTER      (VETERANS REGIONAL
2020-04-05 16:28:47,2020-04-05 16:28:47,3,4038,0,0,DOH000000000002703,3,8,0,0,3,22,22,2,0,2020-04-05,2,0,13,REGION II TRAUMA AND MEDICAL CENTER      (VETERANS REGIONAL
2020-04-10 16:47:09,2020-04-10 16:47:09,3,8696,0,0,DOH000000000002703,3,8,0,0,5,19,19,2,0,2020-04-10,2,2,18,REGION II TRAUMA AND MEDICAL CENTER      (VETERANS REGIONAL
2020-03-30 16:28:31,2020-03-30 16:28:31,3,854,0,0,DOH000000000002703,3,9,0,0,3,22,20,1,0,2020-03-30,2,0,10,REGION II TRAUMA AND MEDICAL CENTER      (VETERANS REGIONAL
2020-03-29 16:10:20,2020-03-29 16:10:20,3,531,0,0,DOH000000000002703,3,9,0,0,3,22,20,1,0,2020-03-29,1,0,10,REGION II TRAUMA AND MEDICAL CENTER      (VETERANS REGIONAL
2020-03-31 12:18:53,2020-03-31 12:18:53,2,1141,0,0,DOH000000000002703,3,8,0,0,3,23,21,2,0,2020-03-31,2,0,10,REGION II TRAUMA AND MEDICAL CENTER      (VETERANS REGIONAL
2020-04-08 15:54:37,2020-04-08 15:54:37,3,6521,0,0,DOH000000000002703,3,8,0,0,7,17,17,2,0,2020-04-08,2,0,20,REGION II TRAUMA AND MEDICAL CENTER      (VETERANS REGIONAL
2020-04-07 16:00:14,2020-04-07 16:00:14,3,5607,0,0,DOH000000000002703,3,8,0,0,7,37,21,2,0,2020-04-07,2,0,16,REGION II TRAUMA AND MEDICAL CENTER      (VETERANS REGIONAL
2020-04-09 16:32:28,2020-04-09 16:32:28,3,7655,0,0,DOH000000000002703,3,8,0,0,7,18,18,2,0,2020-04-09,2,0,19,REGION II TRAUMA AND MEDICAL CENTER      (VETERANS REGIONAL
2020-04-03 12:13:02,2020-04-03 12:13:02,2,2637,0,0,DOH000000000002703,3,7,0,0,3,14,14,3,0,2020-04-03,3,0,10,REGION II TRAUMA AND MEDICAL CENTER      (VETERANS REGIONAL
2020-04-04 16:34:09,2020-04-04 16:34:09,3,3452,0,0,DOH000000000002703,3,7,0,0,3,16,16,3,0,2020-04-04,3,0,10,REGION II TRAUMA AND MEDICAL CENTER      (VETERANS REGIONAL
2020-04-10 13:30:50,2020-04-10 13:30:50,2,8397,0,0,DOH000000000002777,15,31,0,1,8,34,34,3,0,2020-04-10,5,2,1,ILOCOS TRAINING AND REGIONAL MEDICAL CENTER
2020-04-03 8:42:28,2020-04-03 8:42:28,1,2462,0,0,DOH000000000002777,14,7,0,2,5,28,37,5,0,2020-04-03,5,5,0,ILOCOS TRAINING AND REGIONAL MEDICAL CENTER
2020-04-11 16:59:13,2020-04-11 16:59:13,3,9753,0,0,DOH000000000002777,14,31,0,2,8,30,31,3,0,2020-04-11,4,2,5,ILOCOS TRAINING AND REGIONAL MEDICAL CENTER
2020-04-06 12:14:34,2020-04-06 12:14:34,2,4558,0,0,DOH000000000002777,14,17,0,1,5,31,39,17,0,2020-04-06,5,5,1,ILOCOS TRAINING AND REGIONAL MEDICAL CENTER
2020-04-02 8:31:45,2020-04-02 8:31:45,1,1933,0,0,DOH000000000002777,14,12,0,2,4,28,30,0,0,2020-04-02,4,6,0,ILOCOS TRAINING AND REGIONAL MEDICAL CENTER
2020-04-07 17:04:54,2020-04-07 17:04:54,3,5745,0,0,DOH000000000002777,14,16,0,1,5,33,51,18,0,2020-04-07,5,5,1,ILOCOS TRAINING AND REGIONAL MEDICAL CENTER
2020-04-04 17:21:51,2020-04-04 17:21:51,3,3495,0,0,DOH000000000002777,16,7,0,2,5,28,33,5,0,2020-04-04,5,5,0,ILOCOS TRAINING AND REGIONAL MEDICAL CENTER
2020-03-29 7:52:12,2020-03-29 7:52:12,1,386,0,0,DOH000000000002777,21,12,0,2,8,19,20,0,0,2020-03-29,1,2,9,ILOCOS TRAINING AND REGIONAL MEDICAL CENTER
