updateddate,addeddate,reportdate,icu_np_o,beds_ward_v,isolbed_o,icu_wnp_v,hfhudcode,beds_ward_o,id,reporttime,icu_np_v,mechvent_o,mechvent_v,isolbed_v,icu_wnp_o,cfname
4/10/2020 15:40,4/10/2020 15:40,4/10/2020,0,0,15,0,DOH000000000000615,5,8505,3,0,0,1,0,0,LAS PI?AS GENERAL HOSPITAL & SATELLITE TRAUMA CENTER
4/7/2020 15:36,4/7/2020 15:36,4/7/2020,0,0,14,0,DOH000000000000615,6,5569,3,0,0,1,0,9,LAS PI?AS GENERAL HOSPITAL & SATELLITE TRAUMA CENTER
4/4/2020 16:28,4/4/2020 16:28,4/4/2020,0,2,12,0,DOH000000000000615,12,3445,3,0,0,1,2,0,LAS PI?AS GENERAL HOSPITAL & SATELLITE TRAUMA CENTER
4/9/2020 15:42,4/9/2020 15:42,4/9/2020,0,0,15,0,DOH000000000000615,0,7479,3,0,0,1,0,0,LAS PI?AS GENERAL HOSPITAL & SATELLITE TRAUMA CENTER
4/13/2020 16:50,4/13/2020 16:50,4/13/2020,0,0,15,0,DOH000000000000615,5,12032,3,0,0,1,0,0,LAS PI?AS GENERAL HOSPITAL & SATELLITE TRAUMA CENTER
4/11/2020 15:48,4/11/2020 15:48,4/11/2020,0,0,14,0,DOH000000000000615,5,9582,3,0,0,1,1,0,LAS PI?AS GENERAL HOSPITAL & SATELLITE TRAUMA CENTER
4/8/2020 15:53,4/8/2020 15:53,4/8/2020,0,0,15,0,DOH000000000000615,5,6515,3,0,0,1,0,0,LAS PI?AS GENERAL HOSPITAL & SATELLITE TRAUMA CENTER
4/14/2020 12:19,4/14/2020 12:19,4/14/2020,0,0,24,0,DOH000000000000615,5,12920,2,0,0,1,1,0,LAS PI?AS GENERAL HOSPITAL & SATELLITE TRAUMA CENTER
4/12/2020 15:29,4/12/2020 15:29,4/12/2020,0,0,13,0,DOH000000000000615,5,10575,3,0,0,1,2,0,LAS PI?AS GENERAL HOSPITAL & SATELLITE TRAUMA CENTER
4/5/2020 19:53,4/5/2020 19:53,4/5/2020,11,0,64,0,DOH000000000000637,0,4121,3,0,5,29,0,0,MAKATI MEDICAL CENTER
4/4/2020 17:18,4/4/2020 17:18,4/4/2020,11,0,64,0,DOH000000000000637,0,3492,3,0,5,28,0,0,MAKATI MEDICAL CENTER
3/27/2020 21:40,3/27/2020 21:40,3/27/2020,11,0,64,0,DOH000000000000637,0,168,3,0,17,11,0,0,MAKATI MEDICAL CENTER
4/7/2020 16:48,4/7/2020 16:48,4/7/2020,11,0,64,0,DOH000000000000637,0,5725,3,0,4,32,0,0,MAKATI MEDICAL CENTER
4/14/2020 13:27,4/14/2020 13:27,4/14/2020,11,0,64,0,DOH000000000000637,0,13040,2,0,6,25,0,0,MAKATI MEDICAL CENTER
4/2/2020 9:27,4/2/2020 9:27,4/2/2020,11,0,64,0,DOH000000000000637,0,1992,1,0,7,20,0,0,MAKATI MEDICAL CENTER
4/3/2020 9:54,4/3/2020 9:54,4/3/2020,11,0,64,0,DOH000000000000637,0,2536,1,0,9,28,0,0,MAKATI MEDICAL CENTER
3/30/2020 17:08,3/30/2020 17:08,3/30/2020,11,0,64,0,DOH000000000000637,0,868,3,0,16,13,0,0,MAKATI MEDICAL CENTER
4/10/2020 17:31,4/10/2020 17:31,4/10/2020,11,0,64,0,DOH000000000000637,0,8736,3,0,3,29,0,0,MAKATI MEDICAL CENTER
4/12/2020 18:22,4/12/2020 18:22,4/12/2020,11,0,64,0,DOH000000000000637,0,10835,3,0,3,26,0,0,MAKATI MEDICAL CENTER
4/6/2020 17:55,4/6/2020 17:55,4/6/2020,11,0,64,0,DOH000000000000637,0,4906,3,0,5,29,0,0,MAKATI MEDICAL CENTER
4/9/2020 17:08,4/9/2020 17:08,4/9/2020,11,0,64,0,DOH000000000000637,0,7693,3,0,3,29,0,0,MAKATI MEDICAL CENTER
3/31/2020 10:05,3/31/2020 9:10,3/31/2020,11,0,64,0,DOH000000000000637,0,1028,1,0,15,17,0,0,MAKATI MEDICAL CENTER
3/29/2020 18:18,3/29/2020 18:18,3/29/2020,11,0,64,0,DOH000000000000637,0,555,1,0,16,13,0,0,MAKATI MEDICAL CENTER
4/11/2020 20:48,4/11/2020 20:48,4/11/2020,11,0,64,0,DOH000000000000637,0,9859,3,0,4,26,0,0,MAKATI MEDICAL CENTER
3/28/2020 10:43,3/28/2020 10:43,3/28/2020,11,0,64,0,DOH000000000000637,0,241,1,0,8,12,0,0,MAKATI MEDICAL CENTER
4/1/2020 10:29,4/1/2020 10:29,4/1/2020,11,0,64,0,DOH000000000000637,0,1525,1,0,14,17,0,0,MAKATI MEDICAL CENTER
4/13/2020 17:03,4/13/2020 17:03,4/13/2020,11,0,64,0,DOH000000000000637,0,12056,3,0,3,26,0,0,MAKATI MEDICAL CENTER
4/8/2020 21:25,4/8/2020 21:25,4/8/2020,11,0,64,0,DOH000000000000637,0,6751,3,0,3,31,0,0,MAKATI MEDICAL CENTER
4/14/2020 12:04,4/14/2020 12:04,4/14/2020,0,2,11,0,DOH000000000000646,0,12875,2,0,0,0,12,0,Margosatubig Regional Hospital
4/13/2020 18:07,4/13/2020 18:07,4/13/2020,0,2,12,0,DOH000000000000646,0,12100,3,0,0,0,12,0,Margosatubig Regional Hospital
4/13/2020 11:26,4/13/2020 11:26,4/13/2020,0,0,12,8,DOH000000000000655,0,11401,2,0,1,17,0,2,"MEDICAL CENTER MANILA, INC."
4/1/2020 3:51,4/1/2020 3:51,4/1/2020,0,0,13,5,DOH000000000000655,0,1705,3,0,6,12,0,5,"MEDICAL CENTER MANILA, INC."
4/14/2020 9:40,4/14/2020 9:40,4/14/2020,0,0,12,9,DOH000000000000655,0,12641,1,0,0,18,0,1,"MEDICAL CENTER MANILA, INC."
4/2/2020 12:00,4/2/2020 12:00,4/2/2020,0,0,12,4,DOH000000000000655,0,2081,2,0,5,13,0,6,"MEDICAL CENTER MANILA, INC."
4/4/2020 23:37,4/4/2020 23:37,4/4/2020,0,0,12,2,DOH000000000000655,0,3523,3,0,5,13,0,8,"MEDICAL CENTER MANILA, INC."
3/31/2020 12:46,3/31/2020 12:46,3/31/2020,0,0,12,5,DOH000000000000655,0,1158,1,0,5,13,0,5,"MEDICAL CENTER MANILA, INC."
4/10/2020 13:29,4/10/2020 13:29,4/10/2020,0,0,12,8,DOH000000000000655,0,8394,2,0,4,14,0,2,"MEDICAL CENTER MANILA, INC."
4/11/2020 10:57,4/11/2020 10:57,4/11/2020,0,0,12,0,DOH000000000000655,0,9198,1,0,4,14,0,2,"MEDICAL CENTER MANILA, INC."
3/30/2020 18:00,3/30/2020 18:00,3/30/2020,0,0,11,4,DOH000000000000655,0,885,3,0,3,15,0,6,"MEDICAL CENTER MANILA, INC."
4/8/2020 10:10,4/8/2020 10:10,4/8/2020,0,0,14,1,DOH000000000000655,0,6132,1,0,4,14,0,9,"MEDICAL CENTER MANILA, INC."
4/6/2020 10:17,4/6/2020 10:17,4/6/2020,0,0,13,9,DOH000000000000655,0,4401,1,0,4,14,0,1,"MEDICAL CENTER MANILA, INC."
4/5/2020 10:36,4/5/2020 10:36,4/5/2020,0,0,12,9,DOH000000000000655,0,3741,1,0,5,13,0,1,"MEDICAL CENTER MANILA, INC."
4/7/2020 7:57,4/7/2020 7:57,4/7/2020,0,0,12,9,DOH000000000000655,0,5021,1,0,4,14,0,1,"MEDICAL CENTER MANILA, INC."
4/3/2020 16:42,4/3/2020 16:42,4/3/2020,0,0,12,2,DOH000000000000655,0,2876,3,0,4,14,0,8,"MEDICAL CENTER MANILA, INC."
4/14/2020 9:58,4/14/2020 9:58,4/14/2020,0,2,12,2,DOH000000000000713,0,12664,1,0,3,2,4,3,PHILIPPINE CHILDREN?S MEDICAL CENTER
3/29/2020 16:19,3/29/2020 16:19,3/29/2020,0,0,43,0,DOH000000000000727,7,540,3,0,4,6,0,9,RIZAL MEDICAL CENTER
3/31/2020 10:08,3/31/2020 10:08,3/31/2020,0,0,42,0,DOH000000000000727,8,1061,1,0,2,8,0,9,RIZAL MEDICAL CENTER
4/9/2020 16:01,4/9/2020 16:01,4/9/2020,0,0,51,0,DOH000000000000727,11,7538,3,0,3,7,0,11,RIZAL MEDICAL CENTER
4/14/2020 7:46,4/14/2020 7:46,4/14/2020,0,0,52,11,DOH000000000000727,63,12273,1,0,1,9,0,52,RIZAL MEDICAL CENTER
4/5/2020 16:39,4/5/2020 16:39,4/5/2020,0,0,37,0,DOH000000000000727,13,4051,3,0,0,10,0,37,RIZAL MEDICAL CENTER
4/11/2020 17:19,4/11/2020 17:19,4/11/2020,0,0,37,0,DOH000000000000727,13,9782,3,0,2,8,0,9,RIZAL MEDICAL CENTER
4/12/2020 16:13,4/12/2020 16:13,4/12/2020,0,0,53,0,DOH000000000000727,13,10718,3,0,2,8,0,10,RIZAL MEDICAL CENTER
4/13/2020 17:22,4/13/2020 17:22,4/13/2020,0,0,49,0,DOH000000000000727,49,12073,3,0,1,9,0,11,RIZAL MEDICAL CENTER
4/4/2020 16:50,4/4/2020 16:50,4/4/2020,0,0,41,0,DOH000000000000727,41,3467,3,0,1,9,0,9,RIZAL MEDICAL CENTER
4/7/2020 17:41,4/7/2020 17:41,4/7/2020,0,0,37,0,DOH000000000000727,37,5765,3,0,3,7,0,13,RIZAL MEDICAL CENTER
4/3/2020 6:40,4/3/2020 6:40,4/3/2020,40,0,40,0,DOH000000000000727,10,2329,1,0,0,10,0,40,RIZAL MEDICAL CENTER
4/6/2020 16:41,4/6/2020 16:41,4/6/2020,0,0,41,0,DOH000000000000727,15,4855,3,0,2,8,0,9,RIZAL MEDICAL CENTER
3/30/2020 16:45,3/30/2020 16:45,3/30/2020,0,0,43,0,DOH000000000000727,7,862,3,0,2,8,0,0,RIZAL MEDICAL CENTER
4/2/2020 6:25,4/2/2020 6:25,4/2/2020,0,0,41,0,DOH000000000000727,41,1821,1,0,2,8,0,9,RIZAL MEDICAL CENTER
4/10/2020 17:41,4/10/2020 17:41,4/10/2020,0,0,40,0,DOH000000000000727,39,8742,3,0,1,9,0,10,RIZAL MEDICAL CENTER
4/1/2020 10:48,4/1/2020 10:48,4/1/2020,0,0,41,0,DOH000000000000727,42,1532,1,0,1,9,0,9,RIZAL MEDICAL CENTER
4/8/2020 16:44,4/8/2020 16:44,4/8/2020,0,12,36,0,DOH000000000000727,0,6674,3,0,2,8,0,36,RIZAL MEDICAL CENTER
4/11/2020 6:53,4/11/2020 6:53,4/11/2020,0,12,16,0,DOH000000000001916,1,8804,1,0,0,2,14,0,BENGUET GENERAL HOSPITAL
4/9/2020 6:30,4/9/2020 6:30,4/9/2020,0,12,23,0,DOH000000000001916,1,6761,1,0,0,2,7,0,BENGUET GENERAL HOSPITAL
4/13/2020 7:21,4/13/2020 7:21,4/13/2020,0,13,16,0,DOH000000000001916,0,10934,1,0,0,2,14,0,BENGUET GENERAL HOSPITAL
3/30/2020 18:06,3/30/2020 18:06,3/30/2020,0,8,18,0,DOH000000000001916,1,889,1,0,0,0,0,0,BENGUET GENERAL HOSPITAL
4/1/2020 7:55,4/1/2020 7:55,4/1/2020,0,7,18,0,DOH000000000001916,1,1385,1,0,0,0,0,0,BENGUET GENERAL HOSPITAL
4/10/2020 8:59,4/10/2020 8:59,4/10/2020,0,12,14,0,DOH000000000001916,1,7982,1,0,0,2,16,0,BENGUET GENERAL HOSPITAL
4/12/2020 5:59,4/12/2020 5:59,4/12/2020,0,13,18,0,DOH000000000001916,0,9870,1,0,0,2,12,0,BENGUET GENERAL HOSPITAL
4/14/2020 6:07,4/14/2020 6:07,4/14/2020,0,13,23,0,DOH000000000001916,0,12151,1,0,1,1,7,0,BENGUET GENERAL HOSPITAL
4/7/2020 6:27,4/7/2020 6:27,4/7/2020,0,1,26,0,DOH000000000001916,12,4948,1,0,0,2,4,0,BENGUET GENERAL HOSPITAL
4/5/2020 7:41,4/5/2020 7:41,4/5/2020,0,12,27,0,DOH000000000001916,1,3558,1,0,0,2,3,0,BENGUET GENERAL HOSPITAL
3/31/2020 8:04,3/31/2020 8:04,3/31/2020,0,8,18,0,DOH000000000001916,1,960,1,0,0,0,0,0,BENGUET GENERAL HOSPITAL
4/2/2020 6:58,4/2/2020 6:58,4/2/2020,0,7,18,0,DOH000000000001916,1,1828,1,0,0,0,0,0,BENGUET GENERAL HOSPITAL
4/4/2020 6:51,4/4/2020 6:51,4/4/2020,0,12,24,0,DOH000000000001916,1,2945,1,0,2,2,6,0,BENGUET GENERAL HOSPITAL
4/6/2020 9:25,4/6/2020 9:25,4/6/2020,0,12,27,0,DOH000000000001916,1,4351,1,0,0,2,5,0,BENGUET GENERAL HOSPITAL
4/3/2020 6:06,4/3/2020 6:06,4/3/2020,0,12,21,0,DOH000000000001916,1,2327,1,0,0,0,9,0,BENGUET GENERAL HOSPITAL
4/8/2020 7:53,4/8/2020 7:53,4/8/2020,0,12,24,0,DOH000000000001916,1,5875,1,0,0,2,6,0,BENGUET GENERAL HOSPITAL
3/29/2020 14:22,3/29/2020 14:22,3/29/2020,0,1,27,4,DOH000000000002162,9,505,1,0,0,3,62,0,CAGAYAN VALLEY MEDICAL CENTER
3/28/2020 10:26,3/28/2020 10:26,3/28/2020,0,2,29,4,DOH000000000002162,8,240,1,0,2,1,60,0,CAGAYAN VALLEY MEDICAL CENTER
3/30/2020 11:07,3/30/2020 11:07,3/30/2020,0,1,26,4,DOH000000000002162,9,723,1,0,0,3,63,0,CAGAYAN VALLEY MEDICAL CENTER
3/31/2020 12:14,3/31/2020 12:14,3/31/2020,0,1,28,4,DOH000000000002162,9,1136,1,0,0,3,61,0,CAGAYAN VALLEY MEDICAL CENTER
3/30/2020 20:28,3/30/2020 20:28,3/30/2020,0,4,12,4,DOH000000000002172,3,902,3,0,1,0,37,3,"PERPETUAL SUCCOUR HOSPITAL OF CEBU, INC."
4/14/2020 14:29,4/14/2020 14:29,4/14/2020,1,3,32,7,DOH000000000002257,2,13103,2,0,1,1,21,2,CHONG HUA HOSPITAL
4/4/2020 16:34,4/4/2020 16:34,4/4/2020,0,7,16,3,DOH000000000002703,3,3452,3,0,0,3,10,0,REGION II TRAUMA AND MEDICAL CENTER      (VETERANS REGIONAL
4/8/2020 15:54,4/8/2020 15:54,4/8/2020,0,8,17,7,DOH000000000002703,2,6521,3,0,0,3,20,0,REGION II TRAUMA AND MEDICAL CENTER      (VETERANS REGIONAL
3/29/2020 16:10,3/29/2020 16:10,3/29/2020,0,9,22,3,DOH000000000002703,1,531,3,0,0,3,10,0,REGION II TRAUMA AND MEDICAL CENTER      (VETERANS REGIONAL
4/6/2020 15:57,4/6/2020 15:57,4/6/2020,0,8,24,7,DOH000000000002703,2,4743,3,0,0,3,13,0,REGION II TRAUMA AND MEDICAL CENTER      (VETERANS REGIONAL
4/1/2020 8:55,4/1/2020 8:55,4/1/2020,0,8,23,3,DOH000000000002703,2,1467,1,0,0,3,10,0,REGION II TRAUMA AND MEDICAL CENTER      (VETERANS REGIONAL
4/3/2020 12:13,4/3/2020 12:13,4/3/2020,0,7,14,3,DOH000000000002703,3,2637,2,0,0,3,10,0,REGION II TRAUMA AND MEDICAL CENTER      (VETERANS REGIONAL
4/5/2020 16:28,4/5/2020 16:28,4/5/2020,0,8,22,3,DOH000000000002703,2,4038,3,0,0,3,13,0,REGION II TRAUMA AND MEDICAL CENTER      (VETERANS REGIONAL
4/10/2020 16:47,4/10/2020 16:47,4/10/2020,0,8,19,5,DOH000000000002703,2,8696,3,0,0,3,18,2,REGION II TRAUMA AND MEDICAL CENTER      (VETERANS REGIONAL
3/30/2020 16:28,3/30/2020 16:28,3/30/2020,0,9,22,3,DOH000000000002703,1,854,3,0,0,3,10,0,REGION II TRAUMA AND MEDICAL CENTER      (VETERANS REGIONAL
4/9/2020 16:32,4/9/2020 16:32,4/9/2020,0,8,18,7,DOH000000000002703,2,7655,3,0,0,3,19,0,REGION II TRAUMA AND MEDICAL CENTER      (VETERANS REGIONAL
4/7/2020 16:00,4/7/2020 16:00,4/7/2020,0,8,37,7,DOH000000000002703,2,5607,3,0,0,3,16,0,REGION II TRAUMA AND MEDICAL CENTER      (VETERANS REGIONAL
4/2/2020 9:34,4/2/2020 9:34,4/2/2020,0,7,15,3,DOH000000000002703,3,1995,1,0,0,3,10,0,REGION II TRAUMA AND MEDICAL CENTER      (VETERANS REGIONAL
3/31/2020 12:18,3/31/2020 12:18,3/31/2020,0,8,23,3,DOH000000000002703,2,1141,2,0,0,3,10,0,REGION II TRAUMA AND MEDICAL CENTER      (VETERANS REGIONAL
4/12/2020 16:04,4/12/2020 16:04,4/12/2020,0,31,27,8,DOH000000000002777,3,10678,3,0,2,15,8,2,ILOCOS TRAINING AND REGIONAL MEDICAL CENTER
4/8/2020 16:35,4/8/2020 16:35,4/8/2020,0,16,32,5,DOH000000000002777,18,6656,3,0,1,14,0,5,ILOCOS TRAINING AND REGIONAL MEDICAL CENTER
4/10/2020 13:30,4/10/2020 13:30,4/10/2020,0,31,34,8,DOH000000000002777,3,8397,2,0,1,15,1,2,ILOCOS TRAINING AND REGIONAL MEDICAL CENTER
4/5/2020 15:11,4/5/2020 15:11,4/5/2020,0,17,31,5,DOH000000000002777,17,3934,3,0,1,14,1,5,ILOCOS TRAINING AND REGIONAL MEDICAL CENTER
3/31/2020 7:50,3/31/2020 7:50,3/31/2020,0,12,20,10,DOH000000000002777,0,978,1,0,0,16,8,0,ILOCOS TRAINING AND REGIONAL MEDICAL CENTER
3/28/2020 7:43,3/28/2020 7:43,3/28/2020,0,10,26,8,DOH000000000002777,0,199,1,0,2,13,4,2,ILOCOS TRAINING AND REGIONAL MEDICAL CENTER
3/30/2020 7:24,3/30/2020 7:24,3/30/2020,0,12,20,10,DOH000000000002777,0,603,1,0,0,12,8,0,ILOCOS TRAINING AND REGIONAL MEDICAL CENTER
4/3/2020 8:42,4/3/2020 8:42,4/3/2020,0,7,28,5,DOH000000000002777,5,2462,1,0,2,14,0,5,ILOCOS TRAINING AND REGIONAL MEDICAL CENTER
4/4/2020 17:21,4/4/2020 17:21,4/4/2020,0,7,28,5,DOH000000000002777,5,3495,3,0,2,16,0,5,ILOCOS TRAINING AND REGIONAL MEDICAL CENTER
4/9/2020 17:03,4/9/2020 17:03,4/9/2020,0,31,37,8,DOH000000000002777,3,7688,3,0,0,15,0,2,ILOCOS TRAINING AND REGIONAL MEDICAL CENTER
3/29/2020 7:52,3/29/2020 7:52,3/29/2020,0,12,19,8,DOH000000000002777,0,386,1,0,2,21,9,2,ILOCOS TRAINING AND REGIONAL MEDICAL CENTER
4/11/2020 16:59,4/11/2020 16:59,4/11/2020,0,31,30,8,DOH000000000002777,3,9753,3,0,2,14,5,2,ILOCOS TRAINING AND REGIONAL MEDICAL CENTER
4/2/2020 8:31,4/2/2020 8:31,4/2/2020,0,12,28,4,DOH000000000002777,0,1933,1,0,2,14,0,6,ILOCOS TRAINING AND REGIONAL MEDICAL CENTER
4/7/2020 17:04,4/7/2020 17:04,4/7/2020,0,16,33,5,DOH000000000002777,18,5745,3,0,1,14,1,5,ILOCOS TRAINING AND REGIONAL MEDICAL CENTER
4/13/2020 16:33,4/13/2020 16:33,4/13/2020,0,31,26,8,DOH000000000002777,3,11994,3,0,2,13,9,2,ILOCOS TRAINING AND REGIONAL MEDICAL CENTER
4/14/2020 12:45,4/14/2020 12:45,4/14/2020,0,31,26,8,DOH000000000002777,3,12973,2,0,2,13,9,2,ILOCOS TRAINING AND REGIONAL MEDICAL CENTER
4/6/2020 12:14,4/6/2020 12:14,4/6/2020,0,17,31,5,DOH000000000002777,17,4558,2,0,1,14,1,5,ILOCOS TRAINING AND REGIONAL MEDICAL CENTER
3/31/2020 9:15,3/31/2020 9:15,3/31/2020,0,0,11,5,DOH000000000002778,0,1029,1,0,0,5,11,0,"MACTAN DOCTORS? HOSPITAL, INC."
4/13/2020 9:34,4/13/2020 9:34,4/13/2020,0,0,19,42,DOH000000000002829,0,11291,1,0,0,30,1,19,BATANGAS MEDICAL CENTER
4/12/2020 10:06,4/12/2020 10:06,4/12/2020,0,0,19,38,DOH000000000002829,0,10231,1,0,0,30,1,23,BATANGAS MEDICAL CENTER
4/14/2020 9:55,4/14/2020 9:55,4/14/2020,0,0,20,38,DOH000000000002829,0,12663,1,0,0,30,0,23,BATANGAS MEDICAL CENTER
4/11/2020 13:16,4/11/2020 13:16,4/11/2020,0,0,16,38,DOH000000000002829,0,9443,2,0,0,30,4,23,BATANGAS MEDICAL CENTER
4/9/2020 11:03,4/9/2020 11:03,4/9/2020,0,0,36,5,DOH000000000002877,0,7139,1,0,0,5,8,0,LA UNION MEDICAL CENTER
3/28/2020 12:35,3/28/2020 12:35,3/28/2020,0,0,16,5,DOH000000000002877,0,274,1,0,0,5,7,0,LA UNION MEDICAL CENTER
3/30/2020 10:57,3/30/2020 10:57,3/30/2020,0,0,12,5,DOH000000000002877,0,719,1,0,0,5,10,0,LA UNION MEDICAL CENTER
4/5/2020 15:33,4/5/2020 15:33,4/5/2020,0,0,33,5,DOH000000000002877,0,3939,1,0,0,5,11,0,LA UNION MEDICAL CENTER
4/14/2020 9:59,4/14/2020 9:59,4/14/2020,0,0,31,5,DOH000000000002877,0,12665,1,0,0,5,13,0,LA UNION MEDICAL CENTER
4/7/2020 9:38,4/7/2020 9:38,4/7/2020,0,0,33,5,DOH000000000002877,0,5206,1,0,0,5,11,0,LA UNION MEDICAL CENTER
4/3/2020 9:47,4/3/2020 9:47,4/3/2020,0,0,22,5,DOH000000000002877,0,2530,1,0,0,5,10,0,LA UNION MEDICAL CENTER
4/12/2020 11:42,4/12/2020 11:42,4/12/2020,0,0,39,5,DOH000000000002877,0,10326,1,0,0,5,5,0,LA UNION MEDICAL CENTER
4/11/2020 11:23,4/11/2020 11:23,4/11/2020,0,0,33,5,DOH000000000002877,0,9234,1,0,0,5,11,0,LA UNION MEDICAL CENTER
4/8/2020 11:05,4/8/2020 11:05,4/8/2020,0,0,33,5,DOH000000000002877,0,6166,1,0,0,5,11,0,LA UNION MEDICAL CENTER
4/1/2020 11:20,4/1/2020 11:20,4/1/2020,0,0,14,5,DOH000000000002877,0,1545,1,0,0,5,8,0,LA UNION MEDICAL CENTER
4/6/2020 9:56,4/6/2020 9:56,4/6/2020,0,0,32,5,DOH000000000002877,0,4388,1,0,0,5,12,0,LA UNION MEDICAL CENTER
4/10/2020 11:01,4/10/2020 11:01,4/10/2020,0,0,36,5,DOH000000000002877,0,8114,1,0,0,5,8,0,LA UNION MEDICAL CENTER
4/13/2020 9:18,4/13/2020 9:18,4/13/2020,0,0,35,5,DOH000000000002877,0,11273,1,0,0,5,9,0,LA UNION MEDICAL CENTER
4/4/2020 9:44,4/4/2020 9:44,4/4/2020,0,0,23,5,DOH000000000002877,0,3130,1,0,0,5,9,0,LA UNION MEDICAL CENTER
3/29/2020 10:21,3/29/2020 10:21,3/29/2020,0,0,16,5,DOH000000000002877,0,441,1,0,0,5,4,0,LA UNION MEDICAL CENTER
4/2/2020 11:12,4/2/2020 11:12,4/2/2020,0,0,22,5,DOH000000000002877,0,2040,1,0,0,5,10,0,LA UNION MEDICAL CENTER
3/27/2020 14:56,3/27/2020 14:56,3/27/2020,1,3,13,41,DOH000000000002911,3,134,1,0,0,3,3,41,VETERANS MEMORIAL MEDICAL CENTER
3/30/2020 15:10,3/30/2020 15:10,3/30/2020,1,3,13,41,DOH000000000002911,3,807,1,0,2,2,3,41,VETERANS MEMORIAL MEDICAL CENTER
4/3/2020 12:56,4/3/2020 12:56,4/3/2020,0,1,18,5,DOH000000000002990,5,2680,2,0,1,4,3,2,CEBU DOCTORS? UNIVERSITY HOSPITAL INC. (formerly CEBU DOCTOR
4/6/2020 14:00,4/6/2020 14:00,4/6/2020,5,3,16,3,DOH000000000002990,11,4654,2,7,1,4,5,2,CEBU DOCTORS? UNIVERSITY HOSPITAL INC. (formerly CEBU DOCTOR
4/2/2020 1:33,4/2/2020 1:33,4/2/2020,0,1,13,5,DOH000000000002990,5,2151,2,0,1,4,5,1,CEBU DOCTORS? UNIVERSITY HOSPITAL INC. (formerly CEBU DOCTOR
3/30/2020 7:52,3/30/2020 7:52,3/30/2020,0,0,11,0,DOH000000000003179,0,601,1,4,0,2,2,0,LUIS HORA MEMORIAL REGIONAL HOSPITAL
4/4/2020 16:21,4/4/2020 16:21,4/4/2020,0,12,12,10,DOH000000000003313,1,3425,3,0,0,4,40,5,SOUTHERN ISABELA GENERAL HOSPITAL
3/30/2020 16:13,3/30/2020 16:06,3/30/2020,0,0,31,9,DOH000000000003313,1,840,3,0,2,2,12,6,SOUTHERN ISABELA GENERAL HOSPITAL
4/8/2020 15:55,4/8/2020 15:55,4/8/2020,0,13,12,8,DOH000000000003313,0,6528,3,0,0,4,61,7,SOUTHERN ISABELA GENERAL HOSPITAL
4/14/2020 11:50,4/14/2020 11:50,4/14/2020,0,11,38,8,DOH000000000003313,2,12813,2,0,0,4,35,7,SOUTHERN ISABELA GENERAL HOSPITAL
4/6/2020 16:24,4/6/2020 16:24,4/6/2020,0,12,14,8,DOH000000000003313,1,4824,3,0,0,4,49,7,SOUTHERN ISABELA GENERAL HOSPITAL
3/31/2020 12:13,3/31/2020 12:13,3/31/2020,0,0,35,10,DOH000000000003313,1,1133,2,0,2,2,8,5,SOUTHERN ISABELA GENERAL HOSPITAL
3/28/2020 16:16,3/28/2020 16:16,3/28/2020,0,0,40,6,DOH000000000003313,1,320,3,0,1,3,3,9,SOUTHERN ISABELA GENERAL HOSPITAL
3/27/2020 16:07,3/27/2020 16:07,3/27/2020,0,0,42,6,DOH000000000003313,1,145,3,0,1,3,2,9,SOUTHERN ISABELA GENERAL HOSPITAL
4/10/2020 16:22,4/10/2020 16:22,4/10/2020,0,12,19,9,DOH000000000003313,1,8654,3,0,0,4,54,6,SOUTHERN ISABELA GENERAL HOSPITAL
4/2/2020 11:53,4/2/2020 11:53,4/2/2020,0,0,28,10,DOH000000000003313,1,2064,2,0,0,4,15,5,SOUTHERN ISABELA GENERAL HOSPITAL
4/11/2020 16:36,4/11/2020 16:36,4/11/2020,0,12,28,8,DOH000000000003313,1,9715,3,0,0,4,45,7,SOUTHERN ISABELA GENERAL HOSPITAL
4/3/2020 16:47,4/3/2020 12:01,4/3/2020,0,0,27,10,DOH000000000003313,1,2615,2,0,0,4,16,5,SOUTHERN ISABELA GENERAL HOSPITAL
3/29/2020 16:10,3/29/2020 16:10,3/29/2020,0,0,38,8,DOH000000000003313,1,539,3,0,1,3,5,7,SOUTHERN ISABELA GENERAL HOSPITAL
4/12/2020 15:53,4/12/2020 15:53,4/12/2020,0,12,27,7,DOH000000000003313,1,10624,3,0,0,4,46,8,SOUTHERN ISABELA GENERAL HOSPITAL
4/13/2020 15:43,4/13/2020 15:43,4/13/2020,0,11,33,9,DOH000000000003313,2,11810,3,0,0,4,40,6,SOUTHERN ISABELA GENERAL HOSPITAL
4/5/2020 16:58,4/5/2020 16:58,4/5/2020,0,12,11,9,DOH000000000003313,1,4075,3,0,0,4,52,6,SOUTHERN ISABELA GENERAL HOSPITAL
4/9/2020 16:12,4/9/2020 16:12,4/9/2020,0,12,15,8,DOH000000000003313,1,7605,3,0,0,4,58,7,SOUTHERN ISABELA GENERAL HOSPITAL
4/9/2020 18:25,4/9/2020 18:25,4/9/2020,0,1,22,5,DOH000000000003815,4,7732,3,0,0,3,23,1,ZAMBOANGA CITY MEDICAL CENTER
4/12/2020 13:33,4/12/2020 13:33,4/12/2020,0,2,29,6,DOH000000000003815,3,10512,2,0,2,1,16,4,ZAMBOANGA CITY MEDICAL CENTER
