updateddate,addeddate,hfhudcode,medtech,icu_nurse,resident,gown,id_specialist,er_nurse,ward_nurse,id,reportdate,gloves,surgmask,mechvent_tech,pulmo,respthe,shoe_cover,face_shield,n95mask,goggles,ic_specialist,head_cover,cfname
2020-04-01 9:23:11,2020-04-01 9:23:11,DOH000000000003095,7,10,5,388,1,10,10,49,2020-04-01,36,87,0,1,0,0,0,2,695,1,147,SIQUIJOR PROVINCIAL HOSPITAL
2020-04-03 10:41:26,2020-04-03 10:41:26,DOH000000000002162,2,2,9,500,0,10,14,91,2020-04-03,30,20,0,1,2,200,300,40,200,2,300,CAGAYAN VALLEY MEDICAL CENTER
2020-04-04 20:08:49,2020-04-04 20:08:49,DOH000000000005453,13,9,8,36,1,10,10,244,2020-04-04,240,20,0,2,2,200,33,0,96,0,1710,ISABELA DOCTORS GENERAL HOSPITAL
2020-04-10 17:07:29,2020-04-10 17:07:29,DOH000000000005453,13,9,8,120,1,10,10,533,2020-04-10,240,16,0,2,2,250,517,84,84,0,1384,ISABELA DOCTORS GENERAL HOSPITAL
2020-04-10 15:56:09,2020-04-10 15:56:09,DOH000000000000426,8,0,29,254,1,10,42,450,2020-04-10,15,65,0,0,0,0,96,11,29,0,21,Basilan General Hospital
2020-04-06 11:31:17,2020-04-06 11:31:17,DOH000000000002212,2,0,5,100,0,10,9,257,2020-04-06,660,160,0,2,0,1350,65,50,30,0,5000,Dr. PJGMRMC Talavera Extension Hospital
2020-04-03 2:09:25,2020-04-03 2:09:25,DOH000000000002821,8,3,8,0,0,10,13,122,2020-04-03,91,2,1,0,0,200,4,0,2,0,200,ANDRES SORIANO MEMORIAL HOSPITAL COOPERATIVE
2020-04-10 15:12:08,2020-04-10 15:12:08,DOH000000000002821,8,3,8,0,0,10,13,397,2020-04-10,80,0,1,0,0,200,4,0,2,0,100,ANDRES SORIANO MEMORIAL HOSPITAL COOPERATIVE
2020-04-10 19:12:39,2020-04-10 19:12:39,DOH000000000006039,1,0,8,100,0,10,4,554,2020-04-10,75,1600,1,2,1,400,83,35,48,2,15500,"MAYOR HILARION A. RAMIRO, SR., MEDICAL CENTER"
2020-04-10 15:45:00,2020-04-10 15:45:00,DOH000000000002732,5,0,9,200,0,10,11,424,2020-04-10,200,80,0,0,0,150,250,50,100,0,500,MISAMIS ORIENTAL PROVINCIAL HOSPITAL - INITAO
2020-04-06 15:49:48,2020-04-06 15:49:48,DOH000000000000627,19,8,14,0,4,10,94,260,2020-04-06,754,467,7,11,2,523,109,310,220,1,2400,LUCENA UNITED DOCTORS INCORPORATED (formerly: LUCENA UNITED
2020-04-10 17:18:15,2020-04-10 17:18:15,DOH000000000000387,7,0,5,0,0,11,16,538,2020-04-10,3,0,0,3,0,3,3,1,3,0,0,SUNGA HOSPITAL
2020-04-07 10:53:34,2020-04-07 10:53:34,DOH000000000006493,0,0,7,4,0,11,42,267,2020-04-07,0,100,0,0,0,5,10,20,8,0,5,Eversley Childs Sanitarium
2020-04-10 16:41:11,2020-04-10 16:41:11,DOH000000000004362,9,0,5,150,0,11,10,511,2020-04-10,18,21,0,0,0,150,50,6,25,0,100,LIBMANAN DISTRICT HOSPITAL
2020-04-10 11:21:50,2020-04-10 11:21:50,DOH000000000003211,5,0,0,78,0,11,21,328,2020-04-10,33,71,0,0,0,90,68,28,3,0,91,DVO. ORIENTAL PROV'L HOSP.- LUPON
2020-04-08 8:51:59,2020-04-08 8:51:59,DOH000000000002848,6,0,7,4,0,11,41,277,2020-04-08,0,100,0,0,0,5,10,20,8,0,5,DAVAO DEL NORTE HOSPITAL ( CARMEN ZONE)
2020-04-03 2:48:23,2020-04-03 2:48:23,DOH000000000003769,19,9,9,11,1,11,40,125,2020-04-03,335,150,0,3,0,50,108,4,40,1,900,"BUTUAN DOCTORS? HOSPITAL AND COLLEGE, INCORPORATED"
2020-04-11 12:08:01,2020-04-11 12:08:01,DOH000000000003769,19,9,9,10,1,11,40,596,2020-04-11,300,135,0,3,0,45,105,3,35,1,850,"BUTUAN DOCTORS? HOSPITAL AND COLLEGE, INCORPORATED"
2020-04-10 10:45:38,2020-04-10 10:45:38,DOH000000000006596,28,20,19,534,2,12,20,321,2020-04-10,76,411,3,2,7,221,471,96,153,2,2756,TONDO MEDICAL CENTER
2020-04-03 18:31:26,2020-04-03 18:31:26,DOH000000000006596,5,10,17,698,2,12,22,219,2020-04-03,95,196,3,2,7,881,81,60,34,1,1336,TONDO MEDICAL CENTER
2020-04-10 9:41:18,2020-04-10 9:41:18,DOH000000000000393,8,4,2,30,1,12,2,306,2020-04-10,10,30,8,1,6,100,30,2,0,0,100,RAMOS GENERAL HOSPITAL
2020-04-10 16:06:32,2020-04-10 16:06:32,DOH000000000003065,5,0,5,20,0,12,8,470,2020-04-10,71,124,0,0,0,3,25,3,16,0,25,NARRA MUNICIPAL HOSPITAL
2020-04-10 19:23:23,2020-04-10 19:23:23,DOH000000000000743,9,0,15,20,0,12,32,556,2020-04-10,9,17,0,0,0,11,781,6,3,0,32,SCHISTOSOMIASIS HOSPITAL
2020-04-10 14:14:27,2020-04-10 14:14:27,DOH000000000003246,13,0,3,0,1,12,36,371,2020-04-10,4,6,0,1,0,100,34,0,26,3,200,R DE C GALVEZ MEDICAL CENTER
2020-04-06 12:40:42,2020-04-06 12:40:42,DOH000000000003246,12,0,3,20,1,12,32,258,2020-04-06,10,10,0,1,0,20,102,1,16,3,102,R DE C GALVEZ MEDICAL CENTER
2020-04-10 15:48:22,2020-04-10 15:47:24,DOH000000000002479,12,8,4,100,1,12,30,429,2020-04-10,30,10,0,3,0,1000,20,3,10,3,1000,"DIGOS DOCTORS? HOSPITAL, INC."
2020-04-04 17:04:20,2020-04-04 17:04:20,DOH000000000005762,1,0,1,37,2,12,10,242,2020-04-04,6,5,0,2,0,69,58,34,87,1,100,"CAGAYAN DE ORO MEDICAL CENTER, INC."
2020-04-12 15:10:06,2020-04-12 15:10:06,DOH000000000005762,1,0,1,100,2,12,10,620,2020-04-12,10,10,0,2,0,100,50,30,50,1,100,"CAGAYAN DE ORO MEDICAL CENTER, INC."
2020-04-03 4:05:08,2020-04-03 4:05:08,DOH000000000005093,12,10,10,65,1,12,37,178,2020-04-03,140,9,2,2,5,100,100,2,65,0,100,"V.L. MAKABALI MEMORIAL HOSPITAL, INC."
2020-04-03 3:31:29,2020-04-03 3:31:29,DOH000000000004971,7,15,2,428,1,12,4,149,2020-04-03,95830,6902,0,3,0,11,0,830,94,6,11,"GENERAL SANTOS DOCTORS? HOSPITAL, INC."
2020-04-10 13:19:43,2020-04-10 13:19:43,DOH000000000004971,7,15,2,306,1,12,4,354,2020-04-10,68400,7100,0,3,0,84,30,3560,55,6,145,"GENERAL SANTOS DOCTORS? HOSPITAL, INC."
2020-03-28 7:56:41,2020-03-28 7:56:41,DOH000000000002212,2,0,3,60,0,12,5,13,2020-03-28,420,70,0,2,0,20,5,47,13,0,2300,Dr. PJGMRMC Talavera Extension Hospital
2020-04-10 17:08:26,2020-04-10 17:08:26,DOH000000000000386,0,0,5,25,0,12,0,534,2020-04-10,80,6,0,1,0,100,30,60,45,0,100,"STA. MARIA JOSEFA HOSPITAL FOUNDATION, INC"
2020-04-10 14:47:32,2020-04-10 14:47:32,DOH000000000006497,2,12,5,450,1,13,25,383,2020-04-10,145,50,1,2,5,50,100,16,50,2,300,"DE VERA MEDICAL CENTER, INC."
2020-04-02 3:46:46,2020-04-02 3:46:46,DOH000000000006497,2,12,5,6,1,13,25,64,2020-04-02,130,37,1,2,5,100,25,2,85,2,400,"DE VERA MEDICAL CENTER, INC."
2020-04-02 3:52:12,2020-04-02 3:52:12,DOH000000000002749,28,8,20,300,3,13,92,65,2020-04-02,200,30,2,2,2,50,200,10,100,3,200,ORIENTAL MINDORO PROVINCIAL HOSPITAL
2020-04-10 15:58:04,2020-04-10 15:58:04,DOH000000000002749,27,8,35,100,2,13,92,452,2020-04-10,100,50,2,2,2,0,1100,40,30,2,300,ORIENTAL MINDORO PROVINCIAL HOSPITAL
2020-04-10 16:13:24,2020-04-10 16:13:24,DOH000000000003906,10,0,16,65,0,13,10,480,2020-04-10,7,4,0,0,0,300,54,21,37,0,400,BUKIDNON PROVINCIAL HOSPITAL - KIBAWE
2020-04-10 20:46:03,2020-04-10 20:46:03,DOH000000000005984,4,0,5,214,0,13,9,564,2020-04-10,129,1954,2,0,2,60,52,52,51,0,6513,"DAVAO MEDICAL SCHOOL FOUNDATION, INC."
2020-04-07 12:39:35,2020-04-07 12:39:35,DOH000000000002910,2,0,4,62,0,13,28,270,2020-04-07,2,10,0,0,0,0,50,10,0,0,800,ZAMBOANGA SIBUGAY PROVINCIAL HOSPITAL
2020-04-11 18:46:58,2020-04-11 18:46:58,DOH000000000003314,6,0,5,100,2,13,15,608,2020-04-11,400,30,2,3,10,100,100,10,30,2,100,MOTHER TERESA OF CALCUTTA MEDICAL CENTER
2020-04-04 15:54:42,2020-04-04 15:54:42,DOH000000000003314,6,0,5,60,2,13,15,239,2020-04-04,500,50,2,3,10,0,100,20,100,2,5000,MOTHER TERESA OF CALCUTTA MEDICAL CENTER
2020-04-03 9:33:13,2020-04-03 9:33:13,DOH000000000005469,12,0,15,51,0,14,51,84,2020-04-03,31,95,0,0,0,0,71,18,0,0,75,SULU SANITARIUM
2020-03-30 11:45:35,2020-03-30 11:45:35,DOH000000000008577,0,0,4,46,0,14,0,32,2020-03-30,796,15,0,0,0,180,0,3,6,0,2500,COTABATO SANITARIUM
2020-04-03 1:58:51,2020-04-03 1:58:51,DOH000000000003191,2,13,6,200,3,14,26,115,2020-04-03,300,10000,0,1,7,2000,2000,250,212,0,2000,DE LOS SANTOS MEDICAL CENTER
2020-04-01 4:09:18,2020-04-01 4:09:18,DOH000000000003191,2,13,6,350,3,14,26,52,2020-04-01,300,10000,0,1,7,1000,0,250,300,0,1000,DE LOS SANTOS MEDICAL CENTER
2020-04-10 20:19:23,2020-04-10 18:04:44,DOH000000000003191,2,13,6,200,3,14,26,545,2020-04-10,300,200,0,1,7,2000,2000,250,212,0,2000,DE LOS SANTOS MEDICAL CENTER
2020-04-10 16:49:23,2020-04-10 16:49:23,DOH000000000002132,6,0,5,12,0,14,25,521,2020-04-10,30,8,0,0,0,10,200,0,2,0,150,MANGATAREM DISTRICT HOSPITAL
2020-04-03 4:34:03,2020-04-03 4:34:03,DOH000000000003667,5,0,15,20,1,14,12,194,2020-04-03,250,2,0,0,0,100,20,1,20,0,100,NUEVA VIZCAYA PROVINCIAL HOSPITAL
2020-04-10 13:21:24,2020-04-10 13:21:24,DOH000000000005288,16,13,4,150,4,14,9,356,2020-04-10,100,55,1,4,8,250,103,17,100,5,580,"BROKENSHIRE INTEGRATED HEALTH MINISTRIES, INC."
2020-04-04 9:54:38,2020-04-04 9:53:05,DOH000000000000278,5,2,5,360,1,15,15,229,2020-04-04,3725,4740,0,3,0,202,100,720,99,0,400,BICOL MEDICAL CENTER
2020-04-10 9:38:14,2020-04-10 9:38:14,DOH000000000000278,5,2,5,240,1,15,15,305,2020-04-10,3600,4620,0,3,0,250,80,650,96,0,300,BICOL MEDICAL CENTER
2020-03-28 8:34:22,2020-03-28 8:34:22,DOH000000000000278,5,1,5,95,1,15,15,15,2020-03-28,3840,4840,0,3,0,300,10,800,109,0,500,BICOL MEDICAL CENTER
2020-04-03 10:00:11,2020-04-03 10:00:11,DOH000000000001506,7,0,5,3,0,15,18,88,2020-04-03,5,1,0,0,0,0,50,0,0,0,0,CABADBARAN DISTRICT HOSPITAL
2020-04-10 14:08:30,2020-04-10 14:08:30,DOH000000000001873,22,19,5,101,1,15,5,368,2020-04-10,85,52,1,5,1,60,25,8,51,10,700,"UNIVERSIDAD DE STA. ISABEL DE NAGA, INC."
2020-04-04 13:34:04,2020-04-04 13:34:04,DOH000000000005288,20,13,8,405,3,15,93,236,2020-04-04,3305,455,1,2,10,1343,473,41,484,13,7390,"BROKENSHIRE INTEGRATED HEALTH MINISTRIES, INC."
2020-04-10 10:01:47,2020-04-10 10:01:47,DOH000000000032086,15,0,7,50,2,16,12,311,2020-04-10,24,81,0,3,7,0,0,1,6,0,175,SKYLINE HOSPITAL AND MEDICAL CENTER
2020-04-03 9:06:42,2020-04-03 9:06:42,DOH000000000032086,15,0,7,0,2,16,12,80,2020-04-03,14,98,0,3,7,0,0,0,12,0,150,SKYLINE HOSPITAL AND MEDICAL CENTER
2020-04-03 11:38:02,2020-04-03 11:38:02,DOH000000000005567,1,5,53,90,3,17,9,95,2020-04-03,12,100,1,3,1,0,50,80,50,3,100,"ILOILO DOCTORS? HOSPITAL, INCORPORATED"
2020-04-12 19:23:42,2020-04-12 19:23:42,DOH000000000005567,1,5,53,22,3,17,9,623,2020-04-12,15,90,1,3,1,0,30,70,50,3,500,"ILOILO DOCTORS? HOSPITAL, INCORPORATED"
2020-03-27 16:24:22,2020-03-27 16:24:22,DOH000000000005567,1,17,52,20,3,17,9,11,2020-03-27,10,30,1,3,1,50,20,50,30,3,1000,"ILOILO DOCTORS? HOSPITAL, INCORPORATED"
2020-04-11 11:44:56,2020-04-11 11:44:56,DOH000000000005002,4,12,7,7,1,17,0,593,2020-04-11,30,3,0,1,4,40,50,1,15,0,50,ILOCOS SUR PROVINCIAL HOSPITAL GABRIELA SILANG
2020-04-10 15:58:56,2020-04-10 15:58:56,DOH000000000002143,15,13,24,34,0,18,60,454,2020-04-10,12,12,0,0,0,34,21,2,32,0,286,BUTUAN MEDICAL CENTER
2020-04-03 16:43:11,2020-04-03 16:43:11,DOH000000000003141,2,9,11,150,1,18,58,200,2020-04-03,171,53,1,0,7,100,1,4,10,0,9800,WEST METRO MEDICAL CENTER
2020-04-03 4:18:48,2020-04-03 4:18:48,DOH000000000003313,19,3,49,57,1,18,55,185,2020-04-03,181,342,5,2,6,739,1442,38,823,24,6262,SOUTHERN ISABELA GENERAL HOSPITAL
2020-04-10 17:06:46,2020-04-10 17:06:46,DOH000000000003313,19,3,49,446,1,18,55,531,2020-04-10,176,305,5,2,6,1149,1813,45,774,24,9067,SOUTHERN ISABELA GENERAL HOSPITAL
2020-04-10 16:11:56,2020-04-10 16:11:56,DOH000000000007016,22,12,15,50,3,18,26,479,2020-04-10,20,80,0,2,0,61,120,70,10,0,200,"MARIA REYNA-XAVIER UNIVERSITY HOSPITAL, INC."
2020-04-11 9:51:29,2020-04-11 9:51:29,DOH000000000000625,2,0,18,360,0,19,5,587,2020-04-11,18,20,0,0,0,30,204,70,10,0,1500,LORENZO D. ZAYCO DISTRICT HOSPITAL
2020-04-03 16:39:55,2020-04-03 16:39:55,DOH000000000002694,13,0,28,0,0,20,46,198,2020-04-03,10,4,0,0,0,200,50,2,20,1,200,JOSE C. PAYUMO JR. MEMORIAL HOSPITAL
2020-04-10 8:14:01,2020-04-10 8:14:01,DOH000000000003715,23,14,16,280,4,21,24,289,2020-04-10,150,100,3,4,5,15335,45,7,0,1,206,THE MEDICAL CITY - ILOILO
2020-04-06 11:23:49,2020-04-06 11:23:49,DOH000000000003715,23,14,16,0,4,21,24,256,2020-04-06,30,2,8,4,5,7692,7,1,0,1,0,THE MEDICAL CITY - ILOILO
2020-04-10 15:46:46,2020-04-10 15:46:46,DOH000000000004707,2,0,30,441,1,21,5,427,2020-04-10,20,1729,0,0,3,77,115,20,11,4,6,ADELA SERRA TY MEMORIAL MEDICAL CENTER
2020-04-03 4:17:28,2020-04-03 4:17:28,DOH000000000004707,2,0,30,551,1,21,5,183,2020-04-03,20,1729,0,0,3,77,115,410,11,4,6,ADELA SERRA TY MEMORIAL MEDICAL CENTER
2020-04-07 15:43:59,2020-04-07 15:43:59,DOH000000000005449,21,21,9,30,2,23,84,271,2020-04-07,10000,50,10,4,10,0,9,8,20,0,7000,"URDANETA SACRED HEART HOSPITAL, INC."
2020-04-03 3:03:54,2020-04-03 3:03:54,DOH000000000002703,8,11,20,624,2,24,18,130,2020-04-03,210,16,3,2,10,400,261,11,324,0,2000,REGION II TRAUMA AND MEDICAL CENTER      (VETERANS REGIONAL
2020-04-10 16:54:07,2020-04-10 16:54:07,DOH000000000002703,8,11,20,120,2,24,18,528,2020-04-10,92,42,3,2,10,0,50,160,30,0,176,REGION II TRAUMA AND MEDICAL CENTER      (VETERANS REGIONAL
2020-03-27 14:04:21,2020-03-27 14:04:21,DOH000000000003313,19,3,49,300,1,25,48,9,2020-03-27,40,160,5,2,6,0,0,40,402,22,0,SOUTHERN ISABELA GENERAL HOSPITAL
2020-04-10 12:39:20,2020-04-10 12:39:20,DOH000000000002593,41,62,48,356,1,25,162,342,2020-04-10,10,7,1,3,12,302,20,114,54,0,0,MARIANO MARCOS MEMORIAL HOSPITAL AND MEDICAL CENTER
2020-04-03 4:24:59,2020-04-03 4:24:59,DOH000000000002593,41,62,48,42,1,25,162,188,2020-04-03,12,961,1,3,12,65,20,268,250,0,116,MARIANO MARCOS MEMORIAL HOSPITAL AND MEDICAL CENTER
2020-04-10 16:25:06,2020-04-10 16:25:06,DOH000000000004299,14,5,1,1573,1,26,68,496,2020-04-10,3093,145,4,1,4,827,1268,207,845,0,323784,CORAZON LOCSIN MONTELIBANO MEMORIAL REGIONAL HOSPITAL
2020-04-11 15:11:03,2020-04-11 15:11:03,DOH000000000004460,10,0,7,190,1,30,31,604,2020-04-11,700,650,2,2,2,150,2835,80,118,0,100,BULACAN MEDICAL CENTER
2020-04-06 18:01:33,2020-04-06 18:01:33,DOH000000000006037,18,10,16,76,1,30,0,262,2020-04-06,7,87,0,5,9,1580,814,17,157,0,1219,"MARY JOHNSTON HOSPITAL, INC."
2020-04-10 13:20:33,2020-04-10 13:20:33,DOH000000000004529,3,3,0,57,1,30,22,355,2020-04-10,14000,353,0,1,0,0,22,37,20,1,2500,"ADVENTIST HOSPITAL-PALAWAN, INC."
2020-04-03 3:26:08,2020-04-03 3:26:08,DOH000000000004529,3,3,0,57,1,30,22,143,2020-04-03,130,6,0,1,0,0,23,5,20,1,8000,"ADVENTIST HOSPITAL-PALAWAN, INC."
2020-04-03 18:59:24,2020-04-03 18:59:24,DOH000000000000272,15,4,29,3,1,37,12,221,2020-04-03,84,10,2,1,7,25,72,2,2,1,15,JAMES L. GORDON MEMORIAL HOSPITAL
2020-04-12 22:37:46,2020-04-12 22:37:46,DOH000000000002777,19,12,48,950,1,43,50,624,2020-04-12,31,56,1,2,7,566,27,45,264,2,900,ILOCOS TRAINING AND REGIONAL MEDICAL CENTER
2020-04-11 10:29:41,2020-04-11 10:29:41,DOH000000000005937,60,30,100,2054,3,50,60,588,2020-04-11,4795,13127,5,3,30,33000,1337,4074,1346,5,10000,VICENTE SOTTO MEMORIAL MEDICAL CENTER
2020-03-27 12:17:40,2020-03-27 12:17:40,DOH000000000000273,50,54,141,470,3,62,346,7,2020-03-27,2243,100,14,4,14,0,0,64,41,13,1800,REGION I MEDICAL CENTER
2020-04-03 16:56:41,2020-04-03 16:56:41,DOH000000000000273,50,54,141,200,3,62,346,206,2020-04-03,950,0,6,4,14,0,0,30,0,13,1100,REGION I MEDICAL CENTER
2020-04-10 13:42:03,2020-04-10 13:42:03,DOH000000000000273,50,54,141,0,3,62,346,361,2020-04-10,320,0,14,4,14,0,0,7,0,13,0,REGION I MEDICAL CENTER
2020-03-30 14:08:45,2020-03-30 12:26:40,DOH000000000000637,133,76,29,4825,8,124,108,34,2020-03-30,12604,6687,0,3,8,22089,22,157,803,6,66428,MAKATI MEDICAL CENTER
2020-04-11 19:03:02,2020-04-11 19:03:02,DOH000000000000637,140,76,32,3092,7,124,108,610,2020-04-11,10667,5916,0,3,17,12211,1525,230,13042,4,87882,MAKATI MEDICAL CENTER
2020-04-03 3:21:52,2020-04-03 3:21:52,DOH000000000000637,141,76,47,2594,9,124,108,137,2020-04-03,11855,6264,0,5,14,20589,2176,80,14210,5,95988,MAKATI MEDICAL CENTER
